Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
gaussian_250_50;105;175;13.2
gaussian_250_50;105;180;13.8
gaussian_250_50;105;185;14.3
gaussian_250_50;105;190;14.7
gaussian_250_50;105;195;14.9
gaussian_250_50;105;200;15.1
gaussian_250_50;105;205;15.1
gaussian_250_50;105;210;15.1
gaussian_250_50;105;215;15.2
gaussian_250_50;105;220;15.2
gaussian_250_50;105;225;15.2
gaussian_250_50;105;230;15.2
gaussian_250_50;105;235;15.2
gaussian_250_50;105;240;15.2
gaussian_250_50;105;245;15.2
gaussian_250_50;105;250;15.2
gaussian_250_50;105;255;15.2
gaussian_250_50;105;260;15.2
gaussian_250_50;105;265;15.2
gaussian_250_50;105;270;15.2
gaussian_250_50;105;275;15.2
gaussian_250_50;105;280;15.2
gaussian_250_50;105;285;15.2
gaussian_250_50;105;290;15.2
gaussian_250_50;105;295;15.2
gaussian_250_50;105;300;15.2
gaussian_250_50;105;305;15.2
gaussian_250_50;105;310;15.2
gaussian_250_50;105;315;15.2
gaussian_250_50;105;320;15.2
gaussian_250_50;105;325;15.2
gaussian_250_50;105;330;15.2
gaussian_250_50;105;335;15.2
gaussian_250_50;105;340;15.2
gaussian_250_50;105;345;15.2
gaussian_250_50;105;350;15.2
gaussian_250_50;105;355;15.2
gaussian_250_50;105;360;15.2
gaussian_250_50;105;365;15.2
gaussian_250_50;105;370;15.2
gaussian_250_50;105;375;15.2
gaussian_250_50;105;380;15.2
gaussian_250_50;105;385;15.2
gaussian_250_50;105;390;15.2
gaussian_250_50;105;395;15.2
gaussian_250_50;105;400;15.2
gaussian_250_50;110;5;-2.6
gaussian_250_50;110;10;-2.7
gaussian_250_50;110;15;-2.9
gaussian_250_50;110;20;-3.0
gaussian_250_50;110;25;-3.1
gaussian_250_50;110;30;-3.2
gaussian_250_50;110;35;-3.4
gaussian_250_50;110;40;-3.5
gaussian_250_50;110;45;-3.6
gaussian_250_50;110;50;-3.7
gaussian_250_50;110;55;-3.9
gaussian_250_50;110;60;-4.0
gaussian_250_50;110;65;-4.1
gaussian_250_50;110;70;-4.2
gaussian_250_50;110;75;-4.3
gaussian_250_50;110;80;-4.3
gaussian_250_50;110;85;-4.3
gaussian_250_50;110;90;-4.2
gaussian_250_50;110;95;-4.0
gaussian_250_50;110;100;-3.7
gaussian_250_50;110;105;-3.2
gaussian_250_50;110;110;-2.6
gaussian_250_50;110;115;-1.7
gaussian_250_50;110;120;-0.7
gaussian_250_50;110;125;0.7
gaussian_250_50;110;130;2.0
gaussian_250_50;110;135;3.6
gaussian_250_50;110;140;5.0
gaussian_250_50;110;145;6.5
gaussian_250_50;110;150;8.1
gaussian_250_50;110;155;9.4
gaussian_250_50;110;160;10.5
gaussian_250_50;110;165;11.5
gaussian_250_50;110;170;12.4
gaussian_250_50;110;175;12.9
gaussian_250_50;110;180;13.4
gaussian_250_50;110;185;13.8
gaussian_250_50;110;190;14.0
gaussian_250_50;110;195;14.2
gaussian_250_50;110;200;14.2
gaussian_250_50;110;205;14.3
gaussian_250_50;110;210;14.3
gaussian_250_50;110;215;14.3
gaussian_250_50;110;220;14.3
gaussian_250_50;110;225;14.3
gaussian_250_50;110;230;14.3
gaussian_250_50;110;235;14.3
gaussian_250_50;110;240;14.3
gaussian_250_50;110;245;14.3
gaussian_250_50;110;250;14.3
gaussian_250_50;110;255;14.3
gaussian_250_50;110;260;14.3
gaussian_250_50;110;265;14.3
gaussian_250_50;110;270;14.3
gaussian_250_50;110;275;14.3
gaussian_250_50;110;280;14.3
gaussian_250_50;110;285;14.3
gaussian_250_50;110;290;14.3
gaussian_250_50;110;295;14.3
gaussian_250_50;110;300;14.3
gaussian_250_50;110;305;14.3
gaussian_250_50;110;310;14.3
gaussian_250_50;110;315;14.3
gaussian_250_50;110;320;14.3
gaussian_250_50;110;325;14.3
gaussian_250_50;110;330;14.3
gaussian_250_50;110;335;14.3
gaussian_250_50;110;340;14.3
gaussian_250_50;110;345;14.3
gaussian_250_50;110;350;14.3
gaussian_250_50;110;355;14.3
gaussian_250_50;110;360;14.3
gaussian_250_50;110;365;14.3
gaussian_250_50;110;370;14.3
gaussian_250_50;110;375;14.3
gaussian_250_50;110;380;14.3
gaussian_250_50;110;385;14.3
gaussian_250_50;110;390;14.3
gaussian_250_50;110;395;14.3
gaussian_250_50;110;400;14.3
gaussian_250_50;115;5;-3.6
gaussian_250_50;115;10;-3.7
gaussian_250_50;115;15;-3.9
gaussian_250_50;115;20;-4.0
gaussian_250_50;115;25;-4.1
gaussian_250_50;115;30;-4.2
gaussian_250_50;115;35;-4.4
gaussian_250_50;115;40;-4.5
gaussian_250_50;115;45;-4.6
gaussian_250_50;115;50;-4.7
gaussian_250_50;115;55;-4.9
gaussian_250_50;115;60;-5.0
gaussian_250_50;115;65;-5.1
gaussian_250_50;115;70;-5.2
gaussian_250_50;115;75;-5.2
gaussian_250_50;115;80;-5.2
gaussian_250_50;115;85;-5.1
gaussian_250_50;115;90;-4.9
gaussian_250_50;115;95;-4.6
gaussian_250_50;115;100;-4.1
gaussian_250_50;115;105;-3.5
gaussian_250_50;115;110;-2.6
gaussian_250_50;115;115;-1.6
gaussian_250_50;115;120;-0.2
gaussian_250_50;115;125;1.2
gaussian_250_50;115;130;2.7
gaussian_250_50;115;135;4.2
gaussian_250_50;115;140;5.7
gaussian_250_50;115;145;7.2
gaussian_250_50;115;150;8.5
gaussian_250_50;115;155;9.6
gaussian_250_50;115;160;10.7
gaussian_250_50;115;165;11.5
gaussian_250_50;115;170;12.1
gaussian_250_50;115;175;12.5
gaussian_250_50;115;180;12.9
gaussian_250_50;115;185;13.2
gaussian_250_50;115;190;13.3
gaussian_250_50;115;195;13.4
gaussian_250_50;115;200;13.4
gaussian_250_50;115;205;13.4
gaussian_250_50;115;210;13.4
gaussian_250_50;115;215;13.4
gaussian_250_50;115;220;13.5
gaussian_250_50;115;225;13.5
gaussian_250_50;115;230;13.5
gaussian_250_50;115;235;13.5
gaussian_250_50;115;240;13.5
gaussian_250_50;115;245;13.5
gaussian_250_50;115;250;13.5
gaussian_250_50;115;255;13.5
gaussian_250_50;115;260;13.5
gaussian_250_50;115;265;13.5
gaussian_250_50;115;270;13.5
gaussian_250_50;115;275;13.5
gaussian_250_50;115;280;13.5
gaussian_250_50;115;285;13.5
gaussian_250_50;115;290;13.5
gaussian_250_50;115;295;13.5
gaussian_250_50;115;300;13.5
gaussian_250_50;115;305;13.5
gaussian_250_50;115;310;13.5
gaussian_250_50;115;315;13.5
gaussian_250_50;115;320;13.5
gaussian_250_50;115;325;13.5
gaussian_250_50;115;330;13.5
gaussian_250_50;115;335;13.5
gaussian_250_50;115;340;13.5
gaussian_250_50;115;345;13.5
gaussian_250_50;115;350;13.5
gaussian_250_50;115;355;13.5
gaussian_250_50;115;360;13.5
gaussian_250_50;115;365;13.5
gaussian_250_50;115;370;13.5
gaussian_250_50;115;375;13.5
gaussian_250_50;115;380;13.5
gaussian_250_50;115;385;13.5
gaussian_250_50;115;390;13.5
gaussian_250_50;115;395;13.5
gaussian_250_50;115;400;13.5
gaussian_250_50;120;5;-4.6
gaussian_250_50;120;10;-4.7
gaussian_250_50;120;15;-4.9
gaussian_250_50;120;20;-5.0
gaussian_250_50;120;25;-5.1
gaussian_250_50;120;30;-5.2
gaussian_250_50;120;35;-5.4
gaussian_250_50;120;40;-5.5
gaussian_250_50;120;45;-5.6
gaussian_250_50;120;50;-5.7
gaussian_250_50;120;55;-5.9
gaussian_250_50;120;60;-6.0
gaussian_250_50;120;65;-6.0
gaussian_250_50;120;70;-6.1
gaussian_250_50;120;75;-6.1
gaussian_250_50;120;80;-6.0
gaussian_250_50;120;85;-5.8
gaussian_250_50;120;90;-5.5
gaussian_250_50;120;95;-5.0
gaussian_250_50;120;100;-4.3
gaussian_250_50;120;105;-3.5
gaussian_250_50;120;110;-2.5
gaussian_250_50;120;115;-1.1
gaussian_250_50;120;120;0.3
gaussian_250_50;120;125;1.9
gaussian_250_50;120;130;3.3
gaussian_250_50;120;135;4.8
gaussian_250_50;120;140;6.3
gaussian_250_50;120;145;7.6
gaussian_250_50;120;150;8.8
gaussian_250_50;120;155;9.8
gaussian_250_50;120;160;10.6
gaussian_250_50;120;165;11.2
gaussian_250_50;120;170;11.6
gaussian_250_50;120;175;12.0
gaussian_250_50;120;180;12.3
gaussian_250_50;120;185;12.4
gaussian_250_50;120;190;12.5
gaussian_250_50;120;195;12.5
gaussian_250_50;120;200;12.5
gaussian_250_50;120;205;12.6
gaussian_250_50;120;210;12.6
gaussian_250_50;120;215;12.6
gaussian_250_50;120;220;12.6
gaussian_250_50;120;225;12.6
gaussian_250_50;120;230;12.6
gaussian_250_50;120;235;12.6
gaussian_250_50;120;240;12.6
gaussian_250_50;120;245;12.6
gaussian_250_50;120;250;12.6
gaussian_250_50;120;255;12.6
gaussian_250_50;120;260;12.6
gaussian_250_50;120;265;12.6
gaussian_250_50;120;270;12.6
gaussian_250_50;120;275;12.6
gaussian_250_50;120;280;12.6
gaussian_250_50;120;285;12.6
gaussian_250_50;120;290;12.6
gaussian_250_50;120;295;12.6
gaussian_250_50;120;300;12.6
gaussian_250_50;120;305;12.6
gaussian_250_50;120;310;12.6
gaussian_250_50;120;315;12.6
gaussian_250_50;120;320;12.6
gaussian_250_50;120;325;12.6
gaussian_250_50;120;330;12.6
gaussian_250_50;120;335;12.6
gaussian_250_50;120;340;12.6
gaussian_250_50;120;345;12.6
gaussian_250_50;120;350;12.6
gaussian_250_50;120;355;12.6
gaussian_250_50;120;360;12.6
gaussian_250_50;120;365;12.6
gaussian_250_50;120;370;12.6
gaussian_250_50;120;375;12.6
gaussian_250_50;120;380;12.6
gaussian_250_50;120;385;12.6
gaussian_250_50;120;390;12.6
gaussian_250_50;120;395;12.6
gaussian_250_50;120;400;12.6
gaussian_250_50;125;5;-5.6
gaussian_250_50;125;10;-5.8
gaussian_250_50;125;15;-5.9
gaussian_250_50;125;20;-6.0
gaussian_250_50;125;25;-6.1
gaussian_250_50;125;30;-6.3
gaussian_250_50;125;35;-6.4
gaussian_250_50;125;40;-6.5
gaussian_250_50;125;45;-6.6
gaussian_250_50;125;50;-6.7
gaussian_250_50;125;55;-6.8
gaussian_250_50;125;60;-6.9
gaussian_250_50;125;65;-7.0
gaussian_250_50;125;70;-6.9
gaussian_250_50;125;75;-6.8
gaussian_250_50;125;80;-6.7
gaussian_250_50;125;85;-6.4
gaussian_250_50;125;90;-5.9
gaussian_250_50;125;95;-5.2
gaussian_250_50;125;100;-4.4
gaussian_250_50;125;105;-3.3
gaussian_250_50;125;110;-2.0
gaussian_250_50;125;115;-0.6
gaussian_250_50;125;120;1.0
gaussian_250_50;125;125;2.4
gaussian_250_50;125;130;3.9
gaussian_250_50;125;135;5.4
gaussian_250_50;125;140;6.7
gaussian_250_50;125;145;7.9
gaussian_250_50;125;150;8.9
gaussian_250_50;125;155;9.7
gaussian_250_50;125;160;10.3
gaussian_250_50;125;165;10.8
gaussian_250_50;125;170;11.1
gaussian_250_50;125;175;11.4
gaussian_250_50;125;180;11.5
gaussian_250_50;125;185;11.6
gaussian_250_50;125;190;11.6
gaussian_250_50;125;195;11.7
gaussian_250_50;125;200;11.7
gaussian_250_50;125;205;11.7
gaussian_250_50;125;210;11.7
gaussian_250_50;125;215;11.7
gaussian_250_50;125;220;11.7
gaussian_250_50;125;225;11.7
gaussian_250_50;125;230;11.7
gaussian_250_50;125;235;11.7
gaussian_250_50;125;240;11.7
gaussian_250_50;125;245;11.7
gaussian_250_50;125;250;11.7
gaussian_250_50;125;255;11.7
gaussian_250_50;125;260;11.7
gaussian_250_50;125;265;11.7
gaussian_250_50;125;270;11.7
gaussian_250_50;125;275;11.7
gaussian_250_50;125;280;11.7
gaussian_250_50;125;285;11.7
gaussian_250_50;125;290;11.7
gaussian_250_50;125;295;11.7
gaussian_250_50;125;300;11.7
gaussian_250_50;125;305;11.7
gaussian_250_50;125;310;11.7
gaussian_250_50;125;315;11.7
gaussian_250_50;125;320;11.7
gaussian_250_50;125;325;11.7
gaussian_250_50;125;330;11.7
gaussian_250_50;125;335;11.7
gaussian_250_50;125;340;11.7
gaussian_250_50;125;345;11.7
gaussian_250_50;125;350;11.7
gaussian_250_50;125;355;11.7
gaussian_250_50;125;360;11.7
gaussian_250_50;125;365;11.7
gaussian_250_50;125;370;11.7
gaussian_250_50;125;375;11.7
gaussian_250_50;125;380;11.7
gaussian_250_50;125;385;11.7
gaussian_250_50;125;390;11.7
gaussian_250_50;125;395;11.7
gaussian_250_50;125;400;11.7
gaussian_250_50;130;5;-6.6
gaussian_250_50;130;10;-6.8
gaussian_250_50;130;15;-6.9
gaussian_250_50;130;20;-7.0
gaussian_250_50;130;25;-7.1
gaussian_250_50;130;30;-7.3
gaussian_250_50;130;35;-7.4
gaussian_250_50;130;40;-7.5
gaussian_250_50;130;45;-7.6
gaussian_250_50;130;50;-7.7
gaussian_250_50;130;55;-7.8
gaussian_250_50;130;60;-7.8
gaussian_250_50;130;65;-7.8
gaussian_250_50;130;70;-7.7
gaussian_250_50;130;75;-7.5
gaussian_250_50;130;80;-7.2
gaussian_250_50;130;85;-6.7
gaussian_250_50;130;90;-6.1
gaussian_250_50;130;95;-5.3
gaussian_250_50;130;100;-4.2
gaussian_250_50;130;105;-2.9
gaussian_250_50;130;110;-1.5
gaussian_250_50;130;115;0.1
gaussian_250_50;130;120;1.5
gaussian_250_50;130;125;3.0
gaussian_250_50;130;130;4.6
gaussian_250_50;130;135;5.9
gaussian_250_50;130;140;7.0
gaussian_250_50;130;145;8.0
gaussian_250_50;130;150;8.8
gaussian_250_50;130;155;9.4
gaussian_250_50;130;160;9.9
gaussian_250_50;130;165;10.3
gaussian_250_50;130;170;10.5
gaussian_250_50;130;175;10.7
gaussian_250_50;130;180;10.7
gaussian_250_50;130;185;10.7
gaussian_250_50;130;190;10.8
gaussian_250_50;130;195;10.8
gaussian_250_50;130;200;10.8
gaussian_250_50;130;205;10.8
gaussian_250_50;130;210;10.8
gaussian_250_50;130;215;10.8
gaussian_250_50;130;220;10.8
gaussian_250_50;130;225;10.8
gaussian_250_50;130;230;10.8
gaussian_250_50;130;235;10.8
gaussian_250_50;130;240;10.8
gaussian_250_50;130;245;10.8
gaussian_250_50;130;250;10.8
gaussian_250_50;130;255;10.8
gaussian_250_50;130;260;10.8
gaussian_250_50;130;265;10.8
gaussian_250_50;130;270;10.8
gaussian_250_50;130;275;10.8
gaussian_250_50;130;280;10.8
gaussian_250_50;130;285;10.8
gaussian_250_50;130;290;10.8
gaussian_250_50;130;295;10.8
gaussian_250_50;130;300;10.8
gaussian_250_50;130;305;10.8
gaussian_250_50;130;310;10.8
gaussian_250_50;130;315;10.8
gaussian_250_50;130;320;10.8
gaussian_250_50;130;325;10.8
gaussian_250_50;130;330;10.8
gaussian_250_50;130;335;10.8
gaussian_250_50;130;340;10.8
gaussian_250_50;130;345;10.8
gaussian_250_50;130;350;10.8
gaussian_250_50;130;355;10.8
gaussian_250_50;130;360;10.8
gaussian_250_50;130;365;10.8
gaussian_250_50;130;370;10.8
gaussian_250_50;130;375;10.8
gaussian_250_50;130;380;10.8
gaussian_250_50;130;385;10.8
gaussian_250_50;130;390;10.8
gaussian_250_50;130;395;10.8
gaussian_250_50;130;400;10.8
gaussian_250_50;135;5;-7.6
gaussian_250_50;135;10;-7.8
gaussian_250_50;135;15;-7.9
gaussian_250_50;135;20;-8.0
gaussian_250_50;135;25;-8.1
gaussian_250_50;135;30;-8.3
gaussian_250_50;135;35;-8.4
gaussian_250_50;135;40;-8.5
gaussian_250_50;135;45;-8.6
gaussian_250_50;135;50;-8.7
gaussian_250_50;135;55;-8.7
gaussian_250_50;135;60;-8.7
gaussian_250_50;135;65;-8.6
gaussian_250_50;135;70;-8.4
gaussian_250_50;135;75;-8.1
gaussian_250_50;135;80;-7.6
gaussian_250_50;135;85;-7.0
gaussian_250_50;135;90;-6.1
gaussian_250_50;135;95;-5.1
gaussian_250_50;135;100;-3.7
gaussian_250_50;135;105;-2.4
gaussian_250_50;135;110;-0.8
gaussian_250_50;135;115;0.6
gaussian_250_50;135;120;2.1
gaussian_250_50;135;125;3.7
gaussian_250_50;135;130;5.0
gaussian_250_50;135;135;6.1
gaussian_250_50;135;140;7.1
gaussian_250_50;135;145;8.0
gaussian_250_50;135;150;8.5
gaussian_250_50;135;155;9.0
gaussian_250_50;135;160;9.4
gaussian_250_50;135;165;9.6
gaussian_250_50;135;170;9.8
gaussian_250_50;135;175;9.8
gaussian_250_50;135;180;9.9
gaussian_250_50;135;185;9.9
gaussian_250_50;135;190;9.9
gaussian_250_50;135;195;9.9
gaussian_250_50;135;200;9.9
gaussian_250_50;135;205;9.9
gaussian_250_50;135;210;9.9
gaussian_250_50;135;215;9.9
gaussian_250_50;135;220;9.9
gaussian_250_50;135;225;9.9
gaussian_250_50;135;230;9.9
gaussian_250_50;135;235;9.9
gaussian_250_50;135;240;9.9
gaussian_250_50;135;245;9.9
gaussian_250_50;135;250;9.9
gaussian_250_50;135;255;9.9
gaussian_250_50;135;260;9.9
gaussian_250_50;135;265;9.9
gaussian_250_50;135;270;9.9
gaussian_250_50;135;275;9.9
gaussian_250_50;135;280;9.9
gaussian_250_50;135;285;9.9
gaussian_250_50;135;290;9.9
gaussian_250_50;135;295;9.9
gaussian_250_50;135;300;9.9
gaussian_250_50;135;305;9.9
gaussian_250_50;135;310;9.9
gaussian_250_50;135;315;9.9
gaussian_250_50;135;320;9.9
gaussian_250_50;135;325;9.9
gaussian_250_50;135;330;9.9
gaussian_250_50;135;335;9.9
gaussian_250_50;135;340;9.9
gaussian_250_50;135;345;9.9
gaussian_250_50;135;350;9.9
gaussian_250_50;135;355;9.9
gaussian_250_50;135;360;9.9
gaussian_250_50;135;365;9.9
gaussian_250_50;135;370;9.9
gaussian_250_50;135;375;9.9
gaussian_250_50;135;380;9.9
gaussian_250_50;135;385;9.9
gaussian_250_50;135;390;9.9
gaussian_250_50;135;395;9.9
gaussian_250_50;135;400;9.9
gaussian_250_50;140;5;-8.6
gaussian_250_50;140;10;-8.8
gaussian_250_50;140;15;-8.9
gaussian_250_50;140;20;-9.0
gaussian_250_50;140;25;-9.1
gaussian_250_50;140;30;-9.3
gaussian_250_50;140;35;-9.4
gaussian_250_50;140;40;-9.5
gaussian_250_50;140;45;-9.6
gaussian_250_50;140;50;-9.6
gaussian_250_50;140;55;-9.6
gaussian_250_50;140;60;-9.5
gaussian_250_50;140;65;-9.3
gaussian_250_50;140;70;-9.0
gaussian_250_50;140;75;-8.5
gaussian_250_50;140;80;-7.9
gaussian_250_50;140;85;-7.0
gaussian_250_50;140;90;-6.0
gaussian_250_50;140;95;-4.6
gaussian_250_50;140;100;-3.3
gaussian_250_50;140;105;-1.7
gaussian_250_50;140;110;-0.2
gaussian_250_50;140;115;1.3
gaussian_250_50;140;120;2.8
gaussian_250_50;140;125;4.1
gaussian_250_50;140;130;5.2
gaussian_250_50;140;135;6.2
gaussian_250_50;140;140;7.1
gaussian_250_50;140;145;7.6
gaussian_250_50;140;150;8.1
gaussian_250_50;140;155;8.5
gaussian_250_50;140;160;8.7
gaussian_250_50;140;165;8.9
gaussian_250_50;140;170;9.0
gaussian_250_50;140;175;9.0
gaussian_250_50;140;180;9.0
gaussian_250_50;140;185;9.0
gaussian_250_50;140;190;9.0
gaussian_250_50;140;195;9.0
gaussian_250_50;140;200;9.1
gaussian_250_50;140;205;9.1
gaussian_250_50;140;210;9.1
gaussian_250_50;140;215;9.1
gaussian_250_50;140;220;9.1
gaussian_250_50;140;225;9.1
gaussian_250_50;140;230;9.1
gaussian_250_50;140;235;9.1
gaussian_250_50;140;240;9.1
gaussian_250_50;140;245;9.1
gaussian_250_50;140;250;9.1
gaussian_250_50;140;255;9.1
gaussian_250_50;140;260;9.1
gaussian_250_50;140;265;9.1
gaussian_250_50;140;270;9.1
gaussian_250_50;140;275;9.1
gaussian_250_50;140;280;9.1
gaussian_250_50;140;285;9.1
gaussian_250_50;140;290;9.1
gaussian_250_50;140;295;9.1
gaussian_250_50;140;300;9.1
gaussian_250_50;140;305;9.1
gaussian_250_50;140;310;9.1
gaussian_250_50;140;315;9.1
gaussian_250_50;140;320;9.1
gaussian_250_50;140;325;9.1
gaussian_250_50;140;330;9.1
gaussian_250_50;140;335;9.1
gaussian_250_50;140;340;9.1
gaussian_250_50;140;345;9.1
gaussian_250_50;140;350;9.1
gaussian_250_50;140;355;9.1
gaussian_250_50;140;360;9.1
gaussian_250_50;140;365;9.1
gaussian_250_50;140;370;9.1
gaussian_250_50;140;375;9.1
gaussian_250_50;140;380;9.1
gaussian_250_50;140;385;9.1
gaussian_250_50;140;390;9.1
gaussian_250_50;140;395;9.1
gaussian_250_50;140;400;9.1
gaussian_250_50;145;5;-9.7
gaussian_250_50;145;10;-9.8
gaussian_250_50;145;15;-9.9
gaussian_250_50;145;20;-10.0
gaussian_250_50;145;25;-10.1
gaussian_250_50;145;30;-10.3
gaussian_250_50;145;35;-10.4
gaussian_250_50;145;40;-10.4
gaussian_250_50;145;45;-10.5
gaussian_250_50;145;50;-10.5
gaussian_250_50;145;55;-10.4
gaussian_250_50;145;60;-10.2
gaussian_250_50;145;65;-9.9
gaussian_250_50;145;70;-9.4
gaussian_250_50;145;75;-8.8
gaussian_250_50;145;80;-7.9
gaussian_250_50;145;85;-6.9
gaussian_250_50;145;90;-5.5
gaussian_250_50;145;95;-4.1
gaussian_250_50;145;100;-2.5
gaussian_250_50;145;105;-1.1
gaussian_250_50;145;110;0.4
gaussian_250_50;145;115;1.9
gaussian_250_50;145;120;3.2
gaussian_250_50;145;125;4.4
gaussian_250_50;145;130;5.4
gaussian_250_50;145;135;6.2
gaussian_250_50;145;140;6.8
gaussian_250_50;145;145;7.2
gaussian_250_50;145;150;7.6
gaussian_250_50;145;155;7.9
gaussian_250_50;145;160;8.0
gaussian_250_50;145;165;8.1
gaussian_250_50;145;170;8.1
gaussian_250_50;145;175;8.1
gaussian_250_50;145;180;8.1
gaussian_250_50;145;185;8.2
gaussian_250_50;145;190;8.2
gaussian_250_50;145;195;8.2
gaussian_250_50;145;200;8.2
gaussian_250_50;145;205;8.2
gaussian_250_50;145;210;8.2
gaussian_250_50;145;215;8.2
gaussian_250_50;145;220;8.2
gaussian_250_50;145;225;8.2
gaussian_250_50;145;230;8.2
gaussian_250_50;145;235;8.2
gaussian_250_50;145;240;8.2
gaussian_250_50;145;245;8.2
gaussian_250_50;145;250;8.2
gaussian_250_50;145;255;8.2
gaussian_250_50;145;260;8.2
gaussian_250_50;145;265;8.2
gaussian_250_50;145;270;8.2
gaussian_250_50;145;275;8.2
gaussian_250_50;145;280;8.2
gaussian_250_50;145;285;8.2
gaussian_250_50;145;290;8.2
gaussian_250_50;145;295;8.2
gaussian_250_50;145;300;8.2
gaussian_250_50;145;305;8.2
gaussian_250_50;145;310;8.2
gaussian_250_50;145;315;8.2
gaussian_250_50;145;320;8.2
gaussian_250_50;145;325;8.2
gaussian_250_50;145;330;8.2
gaussian_250_50;145;335;8.2
gaussian_250_50;145;340;8.2
gaussian_250_50;145;345;8.2
gaussian_250_50;145;350;8.2
gaussian_250_50;145;355;8.2
gaussian_250_50;145;360;8.2
gaussian_250_50;145;365;8.2
gaussian_250_50;145;370;8.2
gaussian_250_50;145;375;8.2
gaussian_250_50;145;380;8.2
gaussian_250_50;145;385;8.2
gaussian_250_50;145;390;8.2
gaussian_250_50;145;395;8.2
gaussian_250_50;145;400;8.2
gaussian_250_50;150;5;-10.7
gaussian_250_50;150;10;-10.8
gaussian_250_50;150;15;-10.9
gaussian_250_50;150;20;-11.0
gaussian_250_50;150;25;-11.1
gaussian_250_50;150;30;-11.2
gaussian_250_50;150;35;-11.3
gaussian_250_50;150;40;-11.4
gaussian_250_50;150;45;-11.4
gaussian_250_50;150;50;-11.2
gaussian_250_50;150;55;-11.1
gaussian_250_50;150;60;-10.8
gaussian_250_50;150;65;-10.3
gaussian_250_50;150;70;-9.6
gaussian_250_50;150;75;-8.8
gaussian_250_50;150;80;-7.7
gaussian_250_50;150;85;-6.4
gaussian_250_50;150;90;-5.0
gaussian_250_50;150;95;-3.4
gaussian_250_50;150;100;-2.0
gaussian_250_50;150;105;-0.5
gaussian_250_50;150;110;1.0
gaussian_250_50;150;115;2.3
gaussian_250_50;150;120;3.5
gaussian_250_50;150;125;4.5
gaussian_250_50;150;130;5.3
gaussian_250_50;150;135;5.9
gaussian_250_50;150;140;6.4
gaussian_250_50;150;145;6.7
gaussian_250_50;150;150;7.0
gaussian_250_50;150;155;7.1
gaussian_250_50;150;160;7.2
gaussian_250_50;150;165;7.2
gaussian_250_50;150;170;7.3
gaussian_250_50;150;175;7.3
gaussian_250_50;150;180;7.3
gaussian_250_50;150;185;7.3
gaussian_250_50;150;190;7.3
gaussian_250_50;150;195;7.3
gaussian_250_50;150;200;7.3
gaussian_250_50;150;205;7.3
gaussian_250_50;150;210;7.3
gaussian_250_50;150;215;7.3
gaussian_250_50;150;220;7.3
gaussian_250_50;150;225;7.3
gaussian_250_50;150;230;7.3
gaussian_250_50;150;235;7.3
gaussian_250_50;150;240;7.3
gaussian_250_50;150;245;7.3
gaussian_250_50;150;250;7.3
gaussian_250_50;150;255;7.3
gaussian_250_50;150;260;7.3
gaussian_250_50;150;265;7.3
gaussian_250_50;150;270;7.3
gaussian_250_50;150;275;7.3
gaussian_250_50;150;280;7.3
gaussian_250_50;150;285;7.3
gaussian_250_50;150;290;7.3
gaussian_250_50;150;295;7.3
gaussian_250_50;150;300;7.3
gaussian_250_50;150;305;7.3
gaussian_250_50;150;310;7.3
gaussian_250_50;150;315;7.3
gaussian_250_50;150;320;7.3
gaussian_250_50;150;325;7.3
gaussian_250_50;150;330;7.3
gaussian_250_50;150;335;7.3
gaussian_250_50;150;340;7.3
gaussian_250_50;150;345;7.3
gaussian_250_50;150;350;7.3
gaussian_250_50;150;355;7.3
gaussian_250_50;150;360;7.3
gaussian_250_50;150;365;7.3
gaussian_250_50;150;370;7.3
gaussian_250_50;150;375;7.3
gaussian_250_50;150;380;7.3
gaussian_250_50;150;385;7.3
gaussian_250_50;150;390;7.3
gaussian_250_50;150;395;7.3
gaussian_250_50;150;400;7.3
gaussian_250_50;155;5;-11.7
gaussian_250_50;155;10;-11.8
gaussian_250_50;155;15;-11.9
gaussian_250_50;155;20;-12.0
gaussian_250_50;155;25;-12.1
gaussian_250_50;155;30;-12.2
gaussian_250_50;155;35;-12.3
gaussian_250_50;155;40;-12.2
gaussian_250_50;155;45;-12.1
gaussian_250_50;155;50;-11.9
gaussian_250_50;155;55;-11.6
gaussian_250_50;155;60;-11.2
gaussian_250_50;155;65;-10.5
gaussian_250_50;155;70;-9.7
gaussian_250_50;155;75;-8.6
gaussian_250_50;155;80;-7.3
gaussian_250_50;155;85;-5.9
gaussian_250_50;155;90;-4.3
gaussian_250_50;155;95;-2.9
gaussian_250_50;155;100;-1.4
gaussian_250_50;155;105;0.2
gaussian_250_50;155;110;1.5
gaussian_250_50;155;115;2.6
gaussian_250_50;155;120;3.6
gaussian_250_50;155;125;4.4
gaussian_250_50;155;130;5.0
gaussian_250_50;155;135;5.5
gaussian_250_50;155;140;5.9
gaussian_250_50;155;145;6.1
gaussian_250_50;155;150;6.2
gaussian_250_50;155;155;6.3
gaussian_250_50;155;160;6.3
gaussian_250_50;155;165;6.4
gaussian_250_50;155;170;6.4
gaussian_250_50;155;175;6.4
gaussian_250_50;155;180;6.4
gaussian_250_50;155;185;6.4
gaussian_250_50;155;190;6.4
gaussian_250_50;155;195;6.4
gaussian_250_50;155;200;6.4
gaussian_250_50;155;205;6.4
gaussian_250_50;155;210;6.4
