Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;energySaved
trimodal;130;105;-2.9
trimodal;130;110;-2.9
trimodal;130;115;-2.9
trimodal;130;120;-2.9
trimodal;130;125;-2.9
trimodal;130;130;-2.9
trimodal;130;135;-2.9
trimodal;130;140;-2.9
trimodal;130;145;-2.9
trimodal;130;150;-2.9
trimodal;130;155;-2.9
trimodal;130;160;-2.9
trimodal;130;165;-2.9
trimodal;130;170;-2.9
trimodal;130;175;-2.9
trimodal;130;180;-2.9
trimodal;130;185;-2.9
trimodal;130;190;-2.9
trimodal;130;195;-2.9
trimodal;130;200;-2.9
trimodal;130;205;-2.9
trimodal;130;210;-2.9
trimodal;130;215;-2.9
trimodal;130;220;-2.9
trimodal;130;225;-2.9
trimodal;130;230;-2.9
trimodal;130;235;-2.9
trimodal;130;240;-2.9
trimodal;130;245;-2.9
trimodal;130;250;-2.9
trimodal;130;255;-2.9
trimodal;130;260;-2.9
trimodal;130;265;-2.9
trimodal;130;270;-2.9
trimodal;130;275;-2.9
trimodal;130;280;-2.9
trimodal;130;285;-2.9
trimodal;130;290;-2.9
trimodal;130;295;-2.9
trimodal;130;300;-2.9
trimodal;130;305;-2.9
trimodal;130;310;-2.9
trimodal;130;315;-2.9
trimodal;130;320;-2.9
trimodal;130;325;-2.9
trimodal;130;330;-2.9
trimodal;130;335;-2.9
trimodal;130;340;-2.9
trimodal;130;345;-2.9
trimodal;130;350;-2.9
trimodal;130;355;-2.9
trimodal;130;360;-2.9
trimodal;130;365;-2.9
trimodal;130;370;-2.9
trimodal;130;375;-2.9
trimodal;130;380;-2.9
trimodal;130;385;-2.9
trimodal;130;390;-2.9
trimodal;130;395;-2.9
trimodal;130;400;-2.9
trimodal;135;5;-10.5
trimodal;135;10;-8.9
trimodal;135;15;-7.0
trimodal;135;20;-5.4
trimodal;135;25;-4.2
trimodal;135;30;-3.5
trimodal;135;35;-3.2
trimodal;135;40;-3.1
trimodal;135;45;-3.1
trimodal;135;50;-3.0
trimodal;135;55;-3.0
trimodal;135;60;-3.0
trimodal;135;65;-3.0
trimodal;135;70;-3.0
trimodal;135;75;-3.0
trimodal;135;80;-3.0
trimodal;135;85;-3.0
trimodal;135;90;-3.0
trimodal;135;95;-3.0
trimodal;135;100;-3.0
trimodal;135;105;-3.0
trimodal;135;110;-3.0
trimodal;135;115;-3.0
trimodal;135;120;-3.0
trimodal;135;125;-3.0
trimodal;135;130;-3.0
trimodal;135;135;-3.0
trimodal;135;140;-3.0
trimodal;135;145;-3.0
trimodal;135;150;-3.0
trimodal;135;155;-3.0
trimodal;135;160;-3.0
trimodal;135;165;-3.0
trimodal;135;170;-3.0
trimodal;135;175;-3.0
trimodal;135;180;-3.0
trimodal;135;185;-3.0
trimodal;135;190;-3.0
trimodal;135;195;-3.0
trimodal;135;200;-3.0
trimodal;135;205;-3.0
trimodal;135;210;-3.0
trimodal;135;215;-3.0
trimodal;135;220;-3.0
trimodal;135;225;-3.0
trimodal;135;230;-3.0
trimodal;135;235;-3.0
trimodal;135;240;-3.0
trimodal;135;245;-3.0
trimodal;135;250;-3.0
trimodal;135;255;-3.0
trimodal;135;260;-3.0
trimodal;135;265;-3.0
trimodal;135;270;-3.0
trimodal;135;275;-3.0
trimodal;135;280;-3.0
trimodal;135;285;-3.0
trimodal;135;290;-3.0
trimodal;135;295;-3.0
trimodal;135;300;-3.0
trimodal;135;305;-3.0
trimodal;135;310;-3.0
trimodal;135;315;-3.0
trimodal;135;320;-3.0
trimodal;135;325;-3.0
trimodal;135;330;-3.0
trimodal;135;335;-3.0
trimodal;135;340;-3.0
trimodal;135;345;-3.0
trimodal;135;350;-3.0
trimodal;135;355;-3.0
trimodal;135;360;-3.0
trimodal;135;365;-3.0
trimodal;135;370;-3.0
trimodal;135;375;-3.0
trimodal;135;380;-3.0
trimodal;135;385;-3.0
trimodal;135;390;-3.0
trimodal;135;395;-3.0
trimodal;135;400;-3.0
trimodal;140;5;-8.8
trimodal;140;10;-6.9
trimodal;140;15;-5.3
trimodal;140;20;-4.0
trimodal;140;25;-3.4
trimodal;140;30;-3.1
trimodal;140;35;-3.0
trimodal;140;40;-2.9
trimodal;140;45;-2.9
trimodal;140;50;-2.9
trimodal;140;55;-2.9
trimodal;140;60;-2.9
trimodal;140;65;-2.9
trimodal;140;70;-2.9
trimodal;140;75;-2.9
trimodal;140;80;-2.9
trimodal;140;85;-2.9
trimodal;140;90;-2.9
trimodal;140;95;-2.9
trimodal;140;100;-2.9
trimodal;140;105;-2.9
trimodal;140;110;-2.9
trimodal;140;115;-2.9
trimodal;140;120;-2.9
trimodal;140;125;-2.9
trimodal;140;130;-2.9
trimodal;140;135;-2.9
trimodal;140;140;-2.9
trimodal;140;145;-2.9
trimodal;140;150;-2.9
trimodal;140;155;-2.9
trimodal;140;160;-2.9
trimodal;140;165;-2.9
trimodal;140;170;-2.9
trimodal;140;175;-2.9
trimodal;140;180;-2.9
trimodal;140;185;-2.9
trimodal;140;190;-2.9
trimodal;140;195;-2.9
trimodal;140;200;-2.9
trimodal;140;205;-2.9
trimodal;140;210;-2.9
trimodal;140;215;-2.9
trimodal;140;220;-2.9
trimodal;140;225;-2.9
trimodal;140;230;-2.9
trimodal;140;235;-2.9
trimodal;140;240;-2.9
trimodal;140;245;-2.9
trimodal;140;250;-2.9
trimodal;140;255;-2.9
trimodal;140;260;-2.9
trimodal;140;265;-2.9
trimodal;140;270;-2.9
trimodal;140;275;-2.9
trimodal;140;280;-2.9
trimodal;140;285;-2.9
trimodal;140;290;-2.9
trimodal;140;295;-2.9
trimodal;140;300;-2.9
trimodal;140;305;-2.9
trimodal;140;310;-2.9
trimodal;140;315;-2.9
trimodal;140;320;-2.9
trimodal;140;325;-2.9
trimodal;140;330;-2.9
trimodal;140;335;-2.9
trimodal;140;340;-2.9
trimodal;140;345;-2.9
trimodal;140;350;-2.9
trimodal;140;355;-2.9
trimodal;140;360;-2.9
trimodal;140;365;-2.9
trimodal;140;370;-2.9
trimodal;140;375;-2.9
trimodal;140;380;-2.9
trimodal;140;385;-2.9
trimodal;140;390;-2.9
trimodal;140;395;-2.9
trimodal;140;400;-2.9
trimodal;145;5;-6.4
trimodal;145;10;-4.8
trimodal;145;15;-3.6
trimodal;145;20;-2.9
trimodal;145;25;-2.6
trimodal;145;30;-2.5
trimodal;145;35;-2.5
trimodal;145;40;-2.5
trimodal;145;45;-2.5
trimodal;145;50;-2.5
trimodal;145;55;-2.5
trimodal;145;60;-2.5
trimodal;145;65;-2.5
trimodal;145;70;-2.5
trimodal;145;75;-2.5
trimodal;145;80;-2.5
trimodal;145;85;-2.5
trimodal;145;90;-2.5
trimodal;145;95;-2.5
trimodal;145;100;-2.5
trimodal;145;105;-2.5
trimodal;145;110;-2.5
trimodal;145;115;-2.5
trimodal;145;120;-2.5
trimodal;145;125;-2.5
trimodal;145;130;-2.5
trimodal;145;135;-2.5
trimodal;145;140;-2.5
trimodal;145;145;-2.5
trimodal;145;150;-2.5
trimodal;145;155;-2.5
trimodal;145;160;-2.5
trimodal;145;165;-2.5
trimodal;145;170;-2.5
trimodal;145;175;-2.5
trimodal;145;180;-2.5
trimodal;145;185;-2.5
trimodal;145;190;-2.5
trimodal;145;195;-2.5
trimodal;145;200;-2.5
trimodal;145;205;-2.5
trimodal;145;210;-2.5
trimodal;145;215;-2.5
trimodal;145;220;-2.5
trimodal;145;225;-2.5
trimodal;145;230;-2.5
trimodal;145;235;-2.5
trimodal;145;240;-2.5
trimodal;145;245;-2.5
trimodal;145;250;-2.5
trimodal;145;255;-2.5
trimodal;145;260;-2.5
trimodal;145;265;-2.5
trimodal;145;270;-2.5
trimodal;145;275;-2.5
trimodal;145;280;-2.5
trimodal;145;285;-2.5
trimodal;145;290;-2.5
trimodal;145;295;-2.5
trimodal;145;300;-2.5
trimodal;145;305;-2.5
trimodal;145;310;-2.5
trimodal;145;315;-2.5
trimodal;145;320;-2.5
trimodal;145;325;-2.5
trimodal;145;330;-2.5
trimodal;145;335;-2.5
trimodal;145;340;-2.5
trimodal;145;345;-2.5
trimodal;145;350;-2.5
trimodal;145;355;-2.5
trimodal;145;360;-2.5
trimodal;145;365;-2.5
trimodal;145;370;-2.5
trimodal;145;375;-2.5
trimodal;145;380;-2.5
trimodal;145;385;-2.5
trimodal;145;390;-2.5
trimodal;145;395;-2.5
trimodal;145;400;-2.5
trimodal;150;5;-4.1
trimodal;150;10;-2.8
trimodal;150;15;-2.2
trimodal;150;20;-1.9
trimodal;150;25;-1.7
trimodal;150;30;-1.7
trimodal;150;35;-1.7
trimodal;150;40;-1.7
trimodal;150;45;-1.7
trimodal;150;50;-1.7
trimodal;150;55;-1.7
trimodal;150;60;-1.7
trimodal;150;65;-1.7
trimodal;150;70;-1.7
trimodal;150;75;-1.7
trimodal;150;80;-1.7
trimodal;150;85;-1.7
trimodal;150;90;-1.7
trimodal;150;95;-1.7
trimodal;150;100;-1.7
trimodal;150;105;-1.7
trimodal;150;110;-1.7
trimodal;150;115;-1.7
trimodal;150;120;-1.7
trimodal;150;125;-1.7
trimodal;150;130;-1.7
trimodal;150;135;-1.7
trimodal;150;140;-1.7
trimodal;150;145;-1.7
trimodal;150;150;-1.7
trimodal;150;155;-1.7
trimodal;150;160;-1.7
trimodal;150;165;-1.7
trimodal;150;170;-1.7
trimodal;150;175;-1.7
trimodal;150;180;-1.7
trimodal;150;185;-1.7
trimodal;150;190;-1.7
trimodal;150;195;-1.7
trimodal;150;200;-1.7
trimodal;150;205;-1.7
trimodal;150;210;-1.7
trimodal;150;215;-1.7
trimodal;150;220;-1.7
trimodal;150;225;-1.7
trimodal;150;230;-1.7
trimodal;150;235;-1.7
trimodal;150;240;-1.7
trimodal;150;245;-1.7
trimodal;150;250;-1.7
trimodal;150;255;-1.7
trimodal;150;260;-1.7
trimodal;150;265;-1.7
trimodal;150;270;-1.7
trimodal;150;275;-1.7
trimodal;150;280;-1.7
trimodal;150;285;-1.7
trimodal;150;290;-1.7
trimodal;150;295;-1.7
trimodal;150;300;-1.7
trimodal;150;305;-1.7
trimodal;150;310;-1.7
trimodal;150;315;-1.7
trimodal;150;320;-1.7
trimodal;150;325;-1.7
trimodal;150;330;-1.7
trimodal;150;335;-1.7
trimodal;150;340;-1.7
trimodal;150;345;-1.7
trimodal;150;350;-1.7
trimodal;150;355;-1.7
trimodal;150;360;-1.7
trimodal;150;365;-1.7
trimodal;150;370;-1.7
trimodal;150;375;-1.7
trimodal;150;380;-1.7
trimodal;150;385;-1.7
trimodal;150;390;-1.7
trimodal;150;395;-1.7
trimodal;150;400;-1.7
trimodal;155;5;-2.2
trimodal;155;10;-1.5
trimodal;155;15;-1.2
trimodal;155;20;-1.1
trimodal;155;25;-1.1
trimodal;155;30;-1.0
trimodal;155;35;-1.0
trimodal;155;40;-1.0
trimodal;155;45;-1.0
trimodal;155;50;-1.0
trimodal;155;55;-1.0
trimodal;155;60;-1.0
trimodal;155;65;-1.0
trimodal;155;70;-1.0
trimodal;155;75;-1.0
trimodal;155;80;-1.0
trimodal;155;85;-1.0
trimodal;155;90;-1.0
trimodal;155;95;-1.0
trimodal;155;100;-1.0
trimodal;155;105;-1.0
trimodal;155;110;-1.0
trimodal;155;115;-1.0
trimodal;155;120;-1.0
trimodal;155;125;-1.0
trimodal;155;130;-1.0
trimodal;155;135;-1.0
trimodal;155;140;-1.0
trimodal;155;145;-1.0
trimodal;155;150;-1.0
trimodal;155;155;-1.0
trimodal;155;160;-1.0
trimodal;155;165;-1.0
trimodal;155;170;-1.0
trimodal;155;175;-1.0
trimodal;155;180;-1.0
trimodal;155;185;-1.0
trimodal;155;190;-1.0
trimodal;155;195;-1.0
trimodal;155;200;-1.0
trimodal;155;205;-1.0
trimodal;155;210;-1.0
trimodal;155;215;-1.0
trimodal;155;220;-1.0
trimodal;155;225;-1.0
trimodal;155;230;-1.0
trimodal;155;235;-1.0
trimodal;155;240;-1.0
trimodal;155;245;-1.0
trimodal;155;250;-1.0
trimodal;155;255;-1.0
trimodal;155;260;-1.0
trimodal;155;265;-1.0
trimodal;155;270;-1.0
trimodal;155;275;-1.0
trimodal;155;280;-1.0
trimodal;155;285;-1.0
trimodal;155;290;-1.0
trimodal;155;295;-1.0
trimodal;155;300;-1.0
trimodal;155;305;-1.0
trimodal;155;310;-1.0
trimodal;155;315;-1.0
trimodal;155;320;-1.0
trimodal;155;325;-1.0
trimodal;155;330;-1.0
trimodal;155;335;-1.0
trimodal;155;340;-1.0
trimodal;155;345;-1.0
trimodal;155;350;-1.0
trimodal;155;355;-1.0
trimodal;155;360;-1.0
trimodal;155;365;-1.0
trimodal;155;370;-1.0
trimodal;155;375;-1.0
trimodal;155;380;-1.0
trimodal;155;385;-1.0
trimodal;155;390;-1.0
trimodal;155;395;-1.0
trimodal;155;400;-1.0
trimodal;160;5;-1.0
trimodal;160;10;-0.7
trimodal;160;15;-0.6
trimodal;160;20;-0.5
trimodal;160;25;-0.5
trimodal;160;30;-0.5
trimodal;160;35;-0.5
trimodal;160;40;-0.5
trimodal;160;45;-0.5
trimodal;160;50;-0.5
trimodal;160;55;-0.5
trimodal;160;60;-0.5
trimodal;160;65;-0.5
trimodal;160;70;-0.5
trimodal;160;75;-0.5
trimodal;160;80;-0.5
trimodal;160;85;-0.5
trimodal;160;90;-0.5
trimodal;160;95;-0.5
trimodal;160;100;-0.5
trimodal;160;105;-0.5
trimodal;160;110;-0.5
trimodal;160;115;-0.5
trimodal;160;120;-0.5
trimodal;160;125;-0.5
trimodal;160;130;-0.5
trimodal;160;135;-0.5
trimodal;160;140;-0.5
trimodal;160;145;-0.5
trimodal;160;150;-0.5
trimodal;160;155;-0.5
trimodal;160;160;-0.5
trimodal;160;165;-0.5
trimodal;160;170;-0.5
trimodal;160;175;-0.5
trimodal;160;180;-0.5
trimodal;160;185;-0.5
trimodal;160;190;-0.5
trimodal;160;195;-0.5
trimodal;160;200;-0.5
trimodal;160;205;-0.5
trimodal;160;210;-0.5
trimodal;160;215;-0.5
trimodal;160;220;-0.5
trimodal;160;225;-0.5
trimodal;160;230;-0.5
trimodal;160;235;-0.5
trimodal;160;240;-0.5
trimodal;160;245;-0.5
trimodal;160;250;-0.5
trimodal;160;255;-0.5
trimodal;160;260;-0.5
trimodal;160;265;-0.5
trimodal;160;270;-0.5
trimodal;160;275;-0.5
trimodal;160;280;-0.5
trimodal;160;285;-0.5
trimodal;160;290;-0.5
trimodal;160;295;-0.5
trimodal;160;300;-0.5
trimodal;160;305;-0.5
trimodal;160;310;-0.5
trimodal;160;315;-0.5
trimodal;160;320;-0.5
trimodal;160;325;-0.5
trimodal;160;330;-0.5
trimodal;160;335;-0.5
trimodal;160;340;-0.5
trimodal;160;345;-0.5
trimodal;160;350;-0.5
trimodal;160;355;-0.5
trimodal;160;360;-0.5
trimodal;160;365;-0.5
trimodal;160;370;-0.5
trimodal;160;375;-0.5
trimodal;160;380;-0.5
trimodal;160;385;-0.5
trimodal;160;390;-0.5
trimodal;160;395;-0.5
trimodal;160;400;-0.5
trimodal;165;5;-0.4
trimodal;165;10;-0.3
trimodal;165;15;-0.2
trimodal;165;20;-0.2
trimodal;165;25;-0.2
trimodal;165;30;-0.2
trimodal;165;35;-0.2
trimodal;165;40;-0.2
trimodal;165;45;-0.2
trimodal;165;50;-0.2
trimodal;165;55;-0.2
trimodal;165;60;-0.2
trimodal;165;65;-0.2
trimodal;165;70;-0.2
trimodal;165;75;-0.2
trimodal;165;80;-0.2
trimodal;165;85;-0.2
trimodal;165;90;-0.2
trimodal;165;95;-0.2
trimodal;165;100;-0.2
trimodal;165;105;-0.2
trimodal;165;110;-0.2
trimodal;165;115;-0.2
trimodal;165;120;-0.2
trimodal;165;125;-0.2
trimodal;165;130;-0.2
trimodal;165;135;-0.2
trimodal;165;140;-0.2
trimodal;165;145;-0.2
trimodal;165;150;-0.2
trimodal;165;155;-0.2
trimodal;165;160;-0.2
trimodal;165;165;-0.2
trimodal;165;170;-0.2
trimodal;165;175;-0.2
trimodal;165;180;-0.2
trimodal;165;185;-0.2
trimodal;165;190;-0.2
trimodal;165;195;-0.2
trimodal;165;200;-0.2
trimodal;165;205;-0.2
trimodal;165;210;-0.2
trimodal;165;215;-0.2
trimodal;165;220;-0.2
trimodal;165;225;-0.2
trimodal;165;230;-0.2
trimodal;165;235;-0.2
trimodal;165;240;-0.2
trimodal;165;245;-0.2
trimodal;165;250;-0.2
trimodal;165;255;-0.2
trimodal;165;260;-0.2
trimodal;165;265;-0.2
trimodal;165;270;-0.2
trimodal;165;275;-0.2
trimodal;165;280;-0.2
trimodal;165;285;-0.2
trimodal;165;290;-0.2
trimodal;165;295;-0.2
trimodal;165;300;-0.2
trimodal;165;305;-0.2
trimodal;165;310;-0.2
trimodal;165;315;-0.2
trimodal;165;320;-0.2
trimodal;165;325;-0.2
trimodal;165;330;-0.2
trimodal;165;335;-0.2
trimodal;165;340;-0.2
trimodal;165;345;-0.2
trimodal;165;350;-0.2
trimodal;165;355;-0.2
trimodal;165;360;-0.2
trimodal;165;365;-0.2
trimodal;165;370;-0.2
trimodal;165;375;-0.2
trimodal;165;380;-0.2
trimodal;165;385;-0.2
trimodal;165;390;-0.2
trimodal;165;395;-0.2
trimodal;165;400;-0.2
trimodal;170;5;-0.1
trimodal;170;10;-0.1
trimodal;170;15;-0.1
trimodal;170;20;-0.1
trimodal;170;25;-0.1
trimodal;170;30;-0.1
trimodal;170;35;-0.1
trimodal;170;40;-0.1
trimodal;170;45;-0.1
trimodal;170;50;-0.1
trimodal;170;55;-0.1
trimodal;170;60;-0.1
trimodal;170;65;-0.1
trimodal;170;70;-0.1
trimodal;170;75;-0.1
trimodal;170;80;-0.1
trimodal;170;85;-0.1
trimodal;170;90;-0.1
trimodal;170;95;-0.1
trimodal;170;100;-0.1
trimodal;170;105;-0.1
trimodal;170;110;-0.1
trimodal;170;115;-0.1
trimodal;170;120;-0.1
trimodal;170;125;-0.1
trimodal;170;130;-0.1
trimodal;170;135;-0.1
trimodal;170;140;-0.1
trimodal;170;145;-0.1
trimodal;170;150;-0.1
trimodal;170;155;-0.1
trimodal;170;160;-0.1
trimodal;170;165;-0.1
trimodal;170;170;-0.1
trimodal;170;175;-0.1
trimodal;170;180;-0.1
trimodal;170;185;-0.1
trimodal;170;190;-0.1
trimodal;170;195;-0.1
trimodal;170;200;-0.1
trimodal;170;205;-0.1
trimodal;170;210;-0.1
trimodal;170;215;-0.1
trimodal;170;220;-0.1
trimodal;170;225;-0.1
trimodal;170;230;-0.1
trimodal;170;235;-0.1
trimodal;170;240;-0.1
trimodal;170;245;-0.1
trimodal;170;250;-0.1
trimodal;170;255;-0.1
trimodal;170;260;-0.1
trimodal;170;265;-0.1
trimodal;170;270;-0.1
trimodal;170;275;-0.1
trimodal;170;280;-0.1
trimodal;170;285;-0.1
trimodal;170;290;-0.1
trimodal;170;295;-0.1
trimodal;170;300;-0.1
trimodal;170;305;-0.1
trimodal;170;310;-0.1
trimodal;170;315;-0.1
trimodal;170;320;-0.1
trimodal;170;325;-0.1
trimodal;170;330;-0.1
trimodal;170;335;-0.1
trimodal;170;340;-0.1
trimodal;170;345;-0.1
trimodal;170;350;-0.1
trimodal;170;355;-0.1
trimodal;170;360;-0.1
trimodal;170;365;-0.1
trimodal;170;370;-0.1
trimodal;170;375;-0.1
trimodal;170;380;-0.1
trimodal;170;385;-0.1
trimodal;170;390;-0.1
trimodal;170;395;-0.1
trimodal;170;400;-0.1
trimodal;175;5;-0.0
trimodal;175;10;-0.0
trimodal;175;15;-0.0
trimodal;175;20;-0.0
trimodal;175;25;-0.0
trimodal;175;30;-0.0
trimodal;175;35;-0.0
trimodal;175;40;-0.0
trimodal;175;45;-0.0
trimodal;175;50;-0.0
trimodal;175;55;-0.0
trimodal;175;60;-0.0
trimodal;175;65;-0.0
trimodal;175;70;-0.0
trimodal;175;75;-0.0
trimodal;175;80;-0.0
trimodal;175;85;-0.0
trimodal;175;90;-0.0
trimodal;175;95;-0.0
trimodal;175;100;-0.0
trimodal;175;105;-0.0
trimodal;175;110;-0.0
trimodal;175;115;-0.0
trimodal;175;120;-0.0
trimodal;175;125;-0.0
trimodal;175;130;-0.0
trimodal;175;135;-0.0
trimodal;175;140;-0.0
trimodal;175;145;-0.0
trimodal;175;150;-0.0
trimodal;175;155;-0.0
trimodal;175;160;-0.0
trimodal;175;165;-0.0
trimodal;175;170;-0.0
trimodal;175;175;-0.0
trimodal;175;180;-0.0
trimodal;175;185;-0.0
trimodal;175;190;-0.0
trimodal;175;195;-0.0
trimodal;175;200;-0.0
trimodal;175;205;-0.0
trimodal;175;210;-0.0
trimodal;175;215;-0.0
trimodal;175;220;-0.0
trimodal;175;225;-0.0
trimodal;175;230;-0.0
trimodal;175;235;-0.0
trimodal;175;240;-0.0
trimodal;175;245;-0.0
trimodal;175;250;-0.0
trimodal;175;255;-0.0
trimodal;175;260;-0.0
trimodal;175;265;-0.0
trimodal;175;270;-0.0
trimodal;175;275;-0.0
trimodal;175;280;-0.0
trimodal;175;285;-0.0
trimodal;175;290;-0.0
trimodal;175;295;-0.0
trimodal;175;300;-0.0
trimodal;175;305;-0.0
trimodal;175;310;-0.0
trimodal;175;315;-0.0
trimodal;175;320;-0.0
trimodal;175;325;-0.0
trimodal;175;330;-0.0
trimodal;175;335;-0.0
trimodal;175;340;-0.0
trimodal;175;345;-0.0
trimodal;175;350;-0.0
trimodal;175;355;-0.0
trimodal;175;360;-0.0
trimodal;175;365;-0.0
trimodal;175;370;-0.0
trimodal;175;375;-0.0
trimodal;175;380;-0.0
trimodal;175;385;-0.0
trimodal;175;390;-0.0
trimodal;175;395;-0.0
trimodal;175;400;-0.0
trimodal;180;5;-0.0
trimodal;180;10;-0.0
trimodal;180;15;-0.0
trimodal;180;20;-0.0
trimodal;180;25;-0.0
trimodal;180;30;-0.0
trimodal;180;35;-0.0
trimodal;180;40;-0.0
trimodal;180;45;-0.0
trimodal;180;50;-0.0
trimodal;180;55;-0.0
trimodal;180;60;-0.0
trimodal;180;65;-0.0
trimodal;180;70;-0.0
trimodal;180;75;-0.0
trimodal;180;80;-0.0
trimodal;180;85;-0.0
trimodal;180;90;-0.0
trimodal;180;95;-0.0
trimodal;180;100;-0.0
trimodal;180;105;-0.0
trimodal;180;110;-0.0
trimodal;180;115;-0.0
trimodal;180;120;-0.0
trimodal;180;125;-0.0
trimodal;180;130;-0.0
trimodal;180;135;-0.0
trimodal;180;140;-0.0
trimodal;180;145;-0.0
trimodal;180;150;-0.0
trimodal;180;155;-0.0
trimodal;180;160;-0.0
trimodal;180;165;-0.0
trimodal;180;170;-0.0
trimodal;180;175;-0.0
trimodal;180;180;-0.0
trimodal;180;185;-0.0
trimodal;180;190;-0.0
trimodal;180;195;-0.0
trimodal;180;200;-0.0
trimodal;180;205;-0.0
trimodal;180;210;-0.0
trimodal;180;215;-0.0
trimodal;180;220;-0.0
trimodal;180;225;-0.0
trimodal;180;230;-0.0
trimodal;180;235;-0.0
trimodal;180;240;-0.0
trimodal;180;245;-0.0
trimodal;180;250;-0.0
trimodal;180;255;-0.0
trimodal;180;260;-0.0
trimodal;180;265;-0.0
trimodal;180;270;-0.0
trimodal;180;275;-0.0
trimodal;180;280;-0.0
trimodal;180;285;-0.0
trimodal;180;290;-0.0
trimodal;180;295;-0.0
trimodal;180;300;-0.0
trimodal;180;305;-0.0
trimodal;180;310;-0.0
trimodal;180;315;-0.0
trimodal;180;320;-0.0
trimodal;180;325;-0.0
trimodal;180;330;-0.0
trimodal;180;335;-0.0
trimodal;180;340;-0.0
trimodal;180;345;-0.0
trimodal;180;350;-0.0
trimodal;180;355;-0.0
trimodal;180;360;-0.0
trimodal;180;365;-0.0
trimodal;180;370;-0.0
trimodal;180;375;-0.0
trimodal;180;380;-0.0
trimodal;180;385;-0.0
trimodal;180;390;-0.0
trimodal;180;395;-0.0
trimodal;180;400;-0.0
trimodal;185;5;0.0
trimodal;185;10;0.0
trimodal;185;15;0.0
trimodal;185;20;0.0
trimodal;185;25;0.0
trimodal;185;30;0.0
trimodal;185;35;0.0
trimodal;185;40;0.0
trimodal;185;45;0.0
trimodal;185;50;0.0
trimodal;185;55;0.0
trimodal;185;60;0.0
trimodal;185;65;0.0
trimodal;185;70;0.0
trimodal;185;75;0.0
trimodal;185;80;0.0
trimodal;185;85;0.0
trimodal;185;90;0.0
trimodal;185;95;0.0
trimodal;185;100;0.0
trimodal;185;105;0.0
trimodal;185;110;0.0
trimodal;185;115;0.0
trimodal;185;120;0.0
trimodal;185;125;0.0
trimodal;185;130;0.0
trimodal;185;135;0.0
trimodal;185;140;0.0
trimodal;185;145;0.0
trimodal;185;150;0.0
trimodal;185;155;0.0
trimodal;185;160;0.0
trimodal;185;165;0.0
trimodal;185;170;0.0
trimodal;185;175;0.0
trimodal;185;180;0.0
trimodal;185;185;0.0
trimodal;185;190;0.0
trimodal;185;195;0.0
trimodal;185;200;0.0
trimodal;185;205;0.0
trimodal;185;210;0.0
trimodal;185;215;0.0
trimodal;185;220;0.0
trimodal;185;225;0.0
trimodal;185;230;0.0
trimodal;185;235;0.0
trimodal;185;240;0.0
trimodal;185;245;0.0
trimodal;185;250;0.0
trimodal;185;255;0.0
trimodal;185;260;0.0
trimodal;185;265;0.0
trimodal;185;270;0.0
trimodal;185;275;0.0
trimodal;185;280;0.0
trimodal;185;285;0.0
trimodal;185;290;0.0
trimodal;185;295;0.0
trimodal;185;300;0.0
trimodal;185;305;0.0
trimodal;185;310;0.0
trimodal;185;315;0.0
trimodal;185;320;0.0
trimodal;185;325;0.0
trimodal;185;330;0.0
trimodal;185;335;0.0
trimodal;185;340;0.0
trimodal;185;345;0.0
trimodal;185;350;0.0
trimodal;185;355;0.0
trimodal;185;360;0.0
trimodal;185;365;0.0
trimodal;185;370;0.0
trimodal;185;375;0.0
trimodal;185;380;0.0
trimodal;185;385;0.0
trimodal;185;390;0.0
trimodal;185;395;0.0
trimodal;185;400;0.0
trimodal;190;5;0.0
trimodal;190;10;0.0
trimodal;190;15;0.0
trimodal;190;20;0.0
trimodal;190;25;0.0
trimodal;190;30;0.0
trimodal;190;35;0.0
trimodal;190;40;0.0
trimodal;190;45;0.0
trimodal;190;50;0.0
trimodal;190;55;0.0
trimodal;190;60;0.0
trimodal;190;65;0.0
trimodal;190;70;0.0
trimodal;190;75;0.0
trimodal;190;80;0.0
trimodal;190;85;0.0
trimodal;190;90;0.0
trimodal;190;95;0.0
trimodal;190;100;0.0
trimodal;190;105;0.0
trimodal;190;110;0.0
trimodal;190;115;0.0
trimodal;190;120;0.0
trimodal;190;125;0.0
trimodal;190;130;0.0
trimodal;190;135;0.0
trimodal;190;140;0.0
trimodal;190;145;0.0
trimodal;190;150;0.0
trimodal;190;155;0.0
trimodal;190;160;0.0
trimodal;190;165;0.0
trimodal;190;170;0.0
trimodal;190;175;0.0
trimodal;190;180;0.0
trimodal;190;185;0.0
trimodal;190;190;0.0
trimodal;190;195;0.0
trimodal;190;200;0.0
trimodal;190;205;0.0
trimodal;190;210;0.0
trimodal;190;215;0.0
trimodal;190;220;0.0
trimodal;190;225;0.0
trimodal;190;230;0.0
trimodal;190;235;0.0
trimodal;190;240;0.0
trimodal;190;245;0.0
trimodal;190;250;0.0
trimodal;190;255;0.0
trimodal;190;260;0.0
trimodal;190;265;0.0
trimodal;190;270;0.0
trimodal;190;275;0.0
trimodal;190;280;0.0
trimodal;190;285;0.0
trimodal;190;290;0.0
trimodal;190;295;0.0
trimodal;190;300;0.0
trimodal;190;305;0.0
trimodal;190;310;0.0
trimodal;190;315;0.0
trimodal;190;320;0.0
trimodal;190;325;0.0
