Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;energySaved
gaussian_400_25;205;90;4.9
gaussian_400_25;205;95;4.8
gaussian_400_25;205;100;4.7
gaussian_400_25;205;105;4.6
gaussian_400_25;205;110;4.5
gaussian_400_25;205;115;4.4
gaussian_400_25;205;120;4.3
gaussian_400_25;205;125;4.2
gaussian_400_25;205;130;4.2
gaussian_400_25;205;135;4.1
gaussian_400_25;205;140;4.1
gaussian_400_25;205;145;4.2
gaussian_400_25;205;150;4.4
gaussian_400_25;205;155;4.6
gaussian_400_25;205;160;5.0
gaussian_400_25;205;165;5.5
gaussian_400_25;205;170;6.1
gaussian_400_25;205;175;6.9
gaussian_400_25;205;180;7.9
gaussian_400_25;205;185;9.0
gaussian_400_25;205;190;10.2
gaussian_400_25;205;195;11.3
gaussian_400_25;205;200;12.5
gaussian_400_25;205;205;13.6
gaussian_400_25;205;210;14.7
gaussian_400_25;205;215;15.5
gaussian_400_25;205;220;16.3
gaussian_400_25;205;225;16.9
gaussian_400_25;205;230;17.4
gaussian_400_25;205;235;17.7
gaussian_400_25;205;240;18.0
gaussian_400_25;205;245;18.2
gaussian_400_25;205;250;18.3
gaussian_400_25;205;255;18.4
gaussian_400_25;205;260;18.4
gaussian_400_25;205;265;18.4
gaussian_400_25;205;270;18.4
gaussian_400_25;205;275;18.4
gaussian_400_25;205;280;18.5
gaussian_400_25;205;285;18.5
gaussian_400_25;205;290;18.5
gaussian_400_25;205;295;18.5
gaussian_400_25;205;300;18.5
gaussian_400_25;205;305;18.5
gaussian_400_25;205;310;18.5
gaussian_400_25;205;315;18.5
gaussian_400_25;205;320;18.5
gaussian_400_25;205;325;18.5
gaussian_400_25;205;330;18.5
gaussian_400_25;205;335;18.5
gaussian_400_25;205;340;18.5
gaussian_400_25;205;345;18.5
gaussian_400_25;205;350;18.5
gaussian_400_25;205;355;18.5
gaussian_400_25;205;360;18.5
gaussian_400_25;205;365;18.5
gaussian_400_25;205;370;18.5
gaussian_400_25;205;375;18.5
gaussian_400_25;205;380;18.5
gaussian_400_25;205;385;18.5
gaussian_400_25;205;390;18.5
gaussian_400_25;205;395;18.5
gaussian_400_25;205;400;18.5
gaussian_400_25;210;5;5.7
gaussian_400_25;210;10;5.6
gaussian_400_25;210;15;5.5
gaussian_400_25;210;20;5.4
gaussian_400_25;210;25;5.3
gaussian_400_25;210;30;5.2
gaussian_400_25;210;35;5.1
gaussian_400_25;210;40;5.0
gaussian_400_25;210;45;5.0
gaussian_400_25;210;50;4.9
gaussian_400_25;210;55;4.8
gaussian_400_25;210;60;4.7
gaussian_400_25;210;65;4.6
gaussian_400_25;210;70;4.5
gaussian_400_25;210;75;4.4
gaussian_400_25;210;80;4.3
gaussian_400_25;210;85;4.2
gaussian_400_25;210;90;4.1
gaussian_400_25;210;95;4.0
gaussian_400_25;210;100;3.9
gaussian_400_25;210;105;3.8
gaussian_400_25;210;110;3.7
gaussian_400_25;210;115;3.6
gaussian_400_25;210;120;3.5
gaussian_400_25;210;125;3.5
gaussian_400_25;210;130;3.4
gaussian_400_25;210;135;3.5
gaussian_400_25;210;140;3.5
gaussian_400_25;210;145;3.7
gaussian_400_25;210;150;3.9
gaussian_400_25;210;155;4.3
gaussian_400_25;210;160;4.8
gaussian_400_25;210;165;5.4
gaussian_400_25;210;170;6.2
gaussian_400_25;210;175;7.3
gaussian_400_25;210;180;8.3
gaussian_400_25;210;185;9.6
gaussian_400_25;210;190;10.6
gaussian_400_25;210;195;11.8
gaussian_400_25;210;200;13.0
gaussian_400_25;210;205;14.0
gaussian_400_25;210;210;14.8
gaussian_400_25;210;215;15.6
gaussian_400_25;210;220;16.3
gaussian_400_25;210;225;16.7
gaussian_400_25;210;230;17.1
gaussian_400_25;210;235;17.4
gaussian_400_25;210;240;17.5
gaussian_400_25;210;245;17.7
gaussian_400_25;210;250;17.7
gaussian_400_25;210;255;17.7
gaussian_400_25;210;260;17.7
gaussian_400_25;210;265;17.8
gaussian_400_25;210;270;17.8
gaussian_400_25;210;275;17.8
gaussian_400_25;210;280;17.8
gaussian_400_25;210;285;17.8
gaussian_400_25;210;290;17.8
gaussian_400_25;210;295;17.8
gaussian_400_25;210;300;17.8
gaussian_400_25;210;305;17.8
gaussian_400_25;210;310;17.8
gaussian_400_25;210;315;17.8
gaussian_400_25;210;320;17.8
gaussian_400_25;210;325;17.8
gaussian_400_25;210;330;17.8
gaussian_400_25;210;335;17.8
gaussian_400_25;210;340;17.8
gaussian_400_25;210;345;17.8
gaussian_400_25;210;350;17.8
gaussian_400_25;210;355;17.8
gaussian_400_25;210;360;17.8
gaussian_400_25;210;365;17.8
gaussian_400_25;210;370;17.8
gaussian_400_25;210;375;17.8
gaussian_400_25;210;380;17.8
gaussian_400_25;210;385;17.8
gaussian_400_25;210;390;17.8
gaussian_400_25;210;395;17.8
gaussian_400_25;210;400;17.8
gaussian_400_25;215;5;5.0
gaussian_400_25;215;10;4.9
gaussian_400_25;215;15;4.8
gaussian_400_25;215;20;4.7
gaussian_400_25;215;25;4.6
gaussian_400_25;215;30;4.5
gaussian_400_25;215;35;4.4
gaussian_400_25;215;40;4.3
gaussian_400_25;215;45;4.2
gaussian_400_25;215;50;4.1
gaussian_400_25;215;55;4.0
gaussian_400_25;215;60;3.9
gaussian_400_25;215;65;3.8
gaussian_400_25;215;70;3.7
gaussian_400_25;215;75;3.6
gaussian_400_25;215;80;3.5
gaussian_400_25;215;85;3.4
gaussian_400_25;215;90;3.3
gaussian_400_25;215;95;3.2
gaussian_400_25;215;100;3.1
gaussian_400_25;215;105;3.0
gaussian_400_25;215;110;2.9
gaussian_400_25;215;115;2.9
gaussian_400_25;215;120;2.8
gaussian_400_25;215;125;2.8
gaussian_400_25;215;130;2.8
gaussian_400_25;215;135;2.9
gaussian_400_25;215;140;3.0
gaussian_400_25;215;145;3.2
gaussian_400_25;215;150;3.6
gaussian_400_25;215;155;4.1
gaussian_400_25;215;160;4.8
gaussian_400_25;215;165;5.5
gaussian_400_25;215;170;6.6
gaussian_400_25;215;175;7.6
gaussian_400_25;215;180;8.9
gaussian_400_25;215;185;10.0
gaussian_400_25;215;190;11.1
gaussian_400_25;215;195;12.3
gaussian_400_25;215;200;13.3
gaussian_400_25;215;205;14.2
gaussian_400_25;215;210;14.9
gaussian_400_25;215;215;15.6
gaussian_400_25;215;220;16.0
gaussian_400_25;215;225;16.4
gaussian_400_25;215;230;16.7
gaussian_400_25;215;235;16.9
gaussian_400_25;215;240;17.0
gaussian_400_25;215;245;17.0
gaussian_400_25;215;250;17.0
gaussian_400_25;215;255;17.1
gaussian_400_25;215;260;17.1
gaussian_400_25;215;265;17.1
gaussian_400_25;215;270;17.1
gaussian_400_25;215;275;17.1
gaussian_400_25;215;280;17.1
gaussian_400_25;215;285;17.1
gaussian_400_25;215;290;17.1
gaussian_400_25;215;295;17.1
gaussian_400_25;215;300;17.1
gaussian_400_25;215;305;17.1
gaussian_400_25;215;310;17.1
gaussian_400_25;215;315;17.1
gaussian_400_25;215;320;17.1
gaussian_400_25;215;325;17.1
gaussian_400_25;215;330;17.1
gaussian_400_25;215;335;17.1
gaussian_400_25;215;340;17.1
gaussian_400_25;215;345;17.1
gaussian_400_25;215;350;17.1
gaussian_400_25;215;355;17.1
gaussian_400_25;215;360;17.1
gaussian_400_25;215;365;17.1
gaussian_400_25;215;370;17.1
gaussian_400_25;215;375;17.1
gaussian_400_25;215;380;17.1
gaussian_400_25;215;385;17.1
gaussian_400_25;215;390;17.1
gaussian_400_25;215;395;17.1
gaussian_400_25;215;400;17.1
gaussian_400_25;220;5;4.2
gaussian_400_25;220;10;4.1
gaussian_400_25;220;15;4.0
gaussian_400_25;220;20;3.9
gaussian_400_25;220;25;3.8
gaussian_400_25;220;30;3.7
gaussian_400_25;220;35;3.6
gaussian_400_25;220;40;3.5
gaussian_400_25;220;45;3.4
gaussian_400_25;220;50;3.3
gaussian_400_25;220;55;3.2
gaussian_400_25;220;60;3.1
gaussian_400_25;220;65;3.0
gaussian_400_25;220;70;2.9
gaussian_400_25;220;75;2.8
gaussian_400_25;220;80;2.7
gaussian_400_25;220;85;2.6
gaussian_400_25;220;90;2.5
gaussian_400_25;220;95;2.4
gaussian_400_25;220;100;2.4
gaussian_400_25;220;105;2.3
gaussian_400_25;220;110;2.2
gaussian_400_25;220;115;2.1
gaussian_400_25;220;120;2.1
gaussian_400_25;220;125;2.1
gaussian_400_25;220;130;2.2
gaussian_400_25;220;135;2.3
gaussian_400_25;220;140;2.6
gaussian_400_25;220;145;2.9
gaussian_400_25;220;150;3.4
gaussian_400_25;220;155;4.1
gaussian_400_25;220;160;4.9
gaussian_400_25;220;165;5.9
gaussian_400_25;220;170;7.0
gaussian_400_25;220;175;8.2
gaussian_400_25;220;180;9.3
gaussian_400_25;220;185;10.4
gaussian_400_25;220;190;11.6
gaussian_400_25;220;195;12.6
gaussian_400_25;220;200;13.5
gaussian_400_25;220;205;14.3
gaussian_400_25;220;210;14.9
gaussian_400_25;220;215;15.3
gaussian_400_25;220;220;15.7
gaussian_400_25;220;225;16.0
gaussian_400_25;220;230;16.2
gaussian_400_25;220;235;16.3
gaussian_400_25;220;240;16.4
gaussian_400_25;220;245;16.4
gaussian_400_25;220;250;16.4
gaussian_400_25;220;255;16.4
gaussian_400_25;220;260;16.4
gaussian_400_25;220;265;16.4
gaussian_400_25;220;270;16.4
gaussian_400_25;220;275;16.4
gaussian_400_25;220;280;16.4
gaussian_400_25;220;285;16.4
gaussian_400_25;220;290;16.4
gaussian_400_25;220;295;16.4
gaussian_400_25;220;300;16.4
gaussian_400_25;220;305;16.4
gaussian_400_25;220;310;16.4
gaussian_400_25;220;315;16.4
gaussian_400_25;220;320;16.4
gaussian_400_25;220;325;16.4
gaussian_400_25;220;330;16.4
gaussian_400_25;220;335;16.4
gaussian_400_25;220;340;16.4
gaussian_400_25;220;345;16.4
gaussian_400_25;220;350;16.4
gaussian_400_25;220;355;16.4
gaussian_400_25;220;360;16.4
gaussian_400_25;220;365;16.4
gaussian_400_25;220;370;16.4
gaussian_400_25;220;375;16.4
gaussian_400_25;220;380;16.4
gaussian_400_25;220;385;16.4
gaussian_400_25;220;390;16.4
gaussian_400_25;220;395;16.4
gaussian_400_25;220;400;16.4
gaussian_400_25;225;5;3.4
gaussian_400_25;225;10;3.3
gaussian_400_25;225;15;3.2
gaussian_400_25;225;20;3.1
gaussian_400_25;225;25;3.0
gaussian_400_25;225;30;2.9
gaussian_400_25;225;35;2.8
gaussian_400_25;225;40;2.7
gaussian_400_25;225;45;2.6
gaussian_400_25;225;50;2.5
gaussian_400_25;225;55;2.4
gaussian_400_25;225;60;2.3
gaussian_400_25;225;65;2.2
gaussian_400_25;225;70;2.2
gaussian_400_25;225;75;2.1
gaussian_400_25;225;80;2.0
gaussian_400_25;225;85;1.9
gaussian_400_25;225;90;1.8
gaussian_400_25;225;95;1.7
gaussian_400_25;225;100;1.6
gaussian_400_25;225;105;1.5
gaussian_400_25;225;110;1.5
gaussian_400_25;225;115;1.4
gaussian_400_25;225;120;1.4
gaussian_400_25;225;125;1.5
gaussian_400_25;225;130;1.7
gaussian_400_25;225;135;1.9
gaussian_400_25;225;140;2.3
gaussian_400_25;225;145;2.7
gaussian_400_25;225;150;3.4
gaussian_400_25;225;155;4.2
gaussian_400_25;225;160;5.2
gaussian_400_25;225;165;6.3
gaussian_400_25;225;170;7.5
gaussian_400_25;225;175;8.6
gaussian_400_25;225;180;9.8
gaussian_400_25;225;185;10.9
gaussian_400_25;225;190;11.9
gaussian_400_25;225;195;12.8
gaussian_400_25;225;200;13.6
gaussian_400_25;225;205;14.2
gaussian_400_25;225;210;14.7
gaussian_400_25;225;215;15.0
gaussian_400_25;225;220;15.3
gaussian_400_25;225;225;15.5
gaussian_400_25;225;230;15.6
gaussian_400_25;225;235;15.7
gaussian_400_25;225;240;15.7
gaussian_400_25;225;245;15.7
gaussian_400_25;225;250;15.7
gaussian_400_25;225;255;15.7
gaussian_400_25;225;260;15.7
gaussian_400_25;225;265;15.8
gaussian_400_25;225;270;15.8
gaussian_400_25;225;275;15.8
gaussian_400_25;225;280;15.8
gaussian_400_25;225;285;15.8
gaussian_400_25;225;290;15.8
gaussian_400_25;225;295;15.8
gaussian_400_25;225;300;15.8
gaussian_400_25;225;305;15.8
gaussian_400_25;225;310;15.8
gaussian_400_25;225;315;15.8
gaussian_400_25;225;320;15.8
gaussian_400_25;225;325;15.8
gaussian_400_25;225;330;15.8
gaussian_400_25;225;335;15.8
gaussian_400_25;225;340;15.8
gaussian_400_25;225;345;15.8
gaussian_400_25;225;350;15.8
gaussian_400_25;225;355;15.8
gaussian_400_25;225;360;15.8
gaussian_400_25;225;365;15.8
gaussian_400_25;225;370;15.8
gaussian_400_25;225;375;15.8
gaussian_400_25;225;380;15.8
gaussian_400_25;225;385;15.8
gaussian_400_25;225;390;15.8
gaussian_400_25;225;395;15.8
gaussian_400_25;225;400;15.8
gaussian_400_25;230;5;2.6
gaussian_400_25;230;10;2.5
gaussian_400_25;230;15;2.4
gaussian_400_25;230;20;2.3
gaussian_400_25;230;25;2.2
gaussian_400_25;230;30;2.2
gaussian_400_25;230;35;2.1
gaussian_400_25;230;40;2.0
gaussian_400_25;230;45;1.9
gaussian_400_25;230;50;1.8
gaussian_400_25;230;55;1.7
gaussian_400_25;230;60;1.6
gaussian_400_25;230;65;1.5
gaussian_400_25;230;70;1.4
gaussian_400_25;230;75;1.3
gaussian_400_25;230;80;1.2
gaussian_400_25;230;85;1.1
gaussian_400_25;230;90;1.0
gaussian_400_25;230;95;0.9
gaussian_400_25;230;100;0.8
gaussian_400_25;230;105;0.8
gaussian_400_25;230;110;0.7
gaussian_400_25;230;115;0.8
gaussian_400_25;230;120;0.8
gaussian_400_25;230;125;1.0
gaussian_400_25;230;130;1.2
gaussian_400_25;230;135;1.6
gaussian_400_25;230;140;2.1
gaussian_400_25;230;145;2.7
gaussian_400_25;230;150;3.5
gaussian_400_25;230;155;4.6
gaussian_400_25;230;160;5.6
gaussian_400_25;230;165;6.8
gaussian_400_25;230;170;7.9
gaussian_400_25;230;175;9.1
gaussian_400_25;230;180;10.3
gaussian_400_25;230;185;11.3
gaussian_400_25;230;190;12.1
gaussian_400_25;230;195;12.9
gaussian_400_25;230;200;13.6
gaussian_400_25;230;205;14.0
gaussian_400_25;230;210;14.4
gaussian_400_25;230;215;14.6
gaussian_400_25;230;220;14.8
gaussian_400_25;230;225;14.9
gaussian_400_25;230;230;15.0
gaussian_400_25;230;235;15.0
gaussian_400_25;230;240;15.0
gaussian_400_25;230;245;15.1
gaussian_400_25;230;250;15.1
gaussian_400_25;230;255;15.1
gaussian_400_25;230;260;15.1
gaussian_400_25;230;265;15.1
gaussian_400_25;230;270;15.1
gaussian_400_25;230;275;15.1
gaussian_400_25;230;280;15.1
gaussian_400_25;230;285;15.1
gaussian_400_25;230;290;15.1
gaussian_400_25;230;295;15.1
gaussian_400_25;230;300;15.1
gaussian_400_25;230;305;15.1
gaussian_400_25;230;310;15.1
gaussian_400_25;230;315;15.1
gaussian_400_25;230;320;15.1
gaussian_400_25;230;325;15.1
gaussian_400_25;230;330;15.1
gaussian_400_25;230;335;15.1
gaussian_400_25;230;340;15.1
gaussian_400_25;230;345;15.1
gaussian_400_25;230;350;15.1
gaussian_400_25;230;355;15.1
gaussian_400_25;230;360;15.1
gaussian_400_25;230;365;15.1
gaussian_400_25;230;370;15.1
gaussian_400_25;230;375;15.1
gaussian_400_25;230;380;15.1
gaussian_400_25;230;385;15.1
gaussian_400_25;230;390;15.1
gaussian_400_25;230;395;15.1
gaussian_400_25;230;400;15.1
gaussian_400_25;235;5;1.9
gaussian_400_25;235;10;1.8
gaussian_400_25;235;15;1.7
gaussian_400_25;235;20;1.6
gaussian_400_25;235;25;1.5
gaussian_400_25;235;30;1.4
gaussian_400_25;235;35;1.3
gaussian_400_25;235;40;1.2
gaussian_400_25;235;45;1.1
gaussian_400_25;235;50;1.0
gaussian_400_25;235;55;0.9
gaussian_400_25;235;60;0.8
gaussian_400_25;235;65;0.7
gaussian_400_25;235;70;0.6
gaussian_400_25;235;75;0.5
gaussian_400_25;235;80;0.4
gaussian_400_25;235;85;0.3
gaussian_400_25;235;90;0.2
gaussian_400_25;235;95;0.2
gaussian_400_25;235;100;0.1
gaussian_400_25;235;105;0.1
gaussian_400_25;235;110;0.1
gaussian_400_25;235;115;0.2
gaussian_400_25;235;120;0.3
gaussian_400_25;235;125;0.5
gaussian_400_25;235;130;0.9
gaussian_400_25;235;135;1.4
gaussian_400_25;235;140;2.1
gaussian_400_25;235;145;2.8
gaussian_400_25;235;150;3.9
gaussian_400_25;235;155;4.9
gaussian_400_25;235;160;6.2
gaussian_400_25;235;165;7.3
gaussian_400_25;235;170;8.4
gaussian_400_25;235;175;9.6
gaussian_400_25;235;180;10.6
gaussian_400_25;235;185;11.5
gaussian_400_25;235;190;12.2
gaussian_400_25;235;195;12.9
gaussian_400_25;235;200;13.3
gaussian_400_25;235;205;13.7
gaussian_400_25;235;210;14.0
gaussian_400_25;235;215;14.2
gaussian_400_25;235;220;14.3
gaussian_400_25;235;225;14.3
gaussian_400_25;235;230;14.3
gaussian_400_25;235;235;14.4
gaussian_400_25;235;240;14.4
gaussian_400_25;235;245;14.4
gaussian_400_25;235;250;14.4
gaussian_400_25;235;255;14.4
gaussian_400_25;235;260;14.4
gaussian_400_25;235;265;14.4
gaussian_400_25;235;270;14.4
gaussian_400_25;235;275;14.4
gaussian_400_25;235;280;14.4
gaussian_400_25;235;285;14.4
gaussian_400_25;235;290;14.4
gaussian_400_25;235;295;14.4
gaussian_400_25;235;300;14.4
gaussian_400_25;235;305;14.4
gaussian_400_25;235;310;14.4
gaussian_400_25;235;315;14.4
gaussian_400_25;235;320;14.4
gaussian_400_25;235;325;14.4
gaussian_400_25;235;330;14.4
gaussian_400_25;235;335;14.4
gaussian_400_25;235;340;14.4
gaussian_400_25;235;345;14.4
gaussian_400_25;235;350;14.4
gaussian_400_25;235;355;14.4
gaussian_400_25;235;360;14.4
gaussian_400_25;235;365;14.4
gaussian_400_25;235;370;14.4
gaussian_400_25;235;375;14.4
gaussian_400_25;235;380;14.4
gaussian_400_25;235;385;14.4
gaussian_400_25;235;390;14.4
gaussian_400_25;235;395;14.4
gaussian_400_25;235;400;14.4
gaussian_400_25;240;5;1.1
gaussian_400_25;240;10;1.0
gaussian_400_25;240;15;0.9
gaussian_400_25;240;20;0.8
gaussian_400_25;240;25;0.7
gaussian_400_25;240;30;0.6
gaussian_400_25;240;35;0.5
gaussian_400_25;240;40;0.4
gaussian_400_25;240;45;0.3
gaussian_400_25;240;50;0.2
gaussian_400_25;240;55;0.1
gaussian_400_25;240;60;0.0
gaussian_400_25;240;65;-0.1
gaussian_400_25;240;70;-0.2
gaussian_400_25;240;75;-0.3
gaussian_400_25;240;80;-0.4
gaussian_400_25;240;85;-0.4
gaussian_400_25;240;90;-0.5
gaussian_400_25;240;95;-0.6
gaussian_400_25;240;100;-0.6
gaussian_400_25;240;105;-0.6
gaussian_400_25;240;110;-0.5
gaussian_400_25;240;115;-0.4
gaussian_400_25;240;120;-0.1
gaussian_400_25;240;125;0.2
gaussian_400_25;240;130;0.7
gaussian_400_25;240;135;1.4
gaussian_400_25;240;140;2.2
gaussian_400_25;240;145;3.2
gaussian_400_25;240;150;4.3
gaussian_400_25;240;155;5.5
gaussian_400_25;240;160;6.6
gaussian_400_25;240;165;7.7
gaussian_400_25;240;170;8.9
gaussian_400_25;240;175;9.9
gaussian_400_25;240;180;10.8
gaussian_400_25;240;185;11.6
gaussian_400_25;240;190;12.2
gaussian_400_25;240;195;12.6
gaussian_400_25;240;200;13.0
gaussian_400_25;240;205;13.3
gaussian_400_25;240;210;13.5
gaussian_400_25;240;215;13.6
gaussian_400_25;240;220;13.6
gaussian_400_25;240;225;13.7
gaussian_400_25;240;230;13.7
gaussian_400_25;240;235;13.7
gaussian_400_25;240;240;13.7
gaussian_400_25;240;245;13.7
gaussian_400_25;240;250;13.7
gaussian_400_25;240;255;13.7
gaussian_400_25;240;260;13.7
gaussian_400_25;240;265;13.7
gaussian_400_25;240;270;13.7
gaussian_400_25;240;275;13.7
gaussian_400_25;240;280;13.7
gaussian_400_25;240;285;13.7
gaussian_400_25;240;290;13.7
gaussian_400_25;240;295;13.7
gaussian_400_25;240;300;13.7
gaussian_400_25;240;305;13.7
gaussian_400_25;240;310;13.7
gaussian_400_25;240;315;13.7
gaussian_400_25;240;320;13.7
gaussian_400_25;240;325;13.7
gaussian_400_25;240;330;13.7
gaussian_400_25;240;335;13.7
gaussian_400_25;240;340;13.7
gaussian_400_25;240;345;13.7
gaussian_400_25;240;350;13.7
gaussian_400_25;240;355;13.7
gaussian_400_25;240;360;13.7
gaussian_400_25;240;365;13.7
gaussian_400_25;240;370;13.7
gaussian_400_25;240;375;13.7
gaussian_400_25;240;380;13.7
gaussian_400_25;240;385;13.7
gaussian_400_25;240;390;13.7
gaussian_400_25;240;395;13.7
gaussian_400_25;240;400;13.7
gaussian_400_25;245;5;0.3
gaussian_400_25;245;10;0.2
gaussian_400_25;245;15;0.1
gaussian_400_25;245;20;0.0
gaussian_400_25;245;25;-0.1
gaussian_400_25;245;30;-0.2
gaussian_400_25;245;35;-0.3
gaussian_400_25;245;40;-0.4
gaussian_400_25;245;45;-0.5
gaussian_400_25;245;50;-0.6
gaussian_400_25;245;55;-0.6
gaussian_400_25;245;60;-0.7
gaussian_400_25;245;65;-0.8
gaussian_400_25;245;70;-0.9
gaussian_400_25;245;75;-1.0
gaussian_400_25;245;80;-1.1
gaussian_400_25;245;85;-1.2
gaussian_400_25;245;90;-1.3
gaussian_400_25;245;95;-1.3
gaussian_400_25;245;100;-1.3
gaussian_400_25;245;105;-1.2
gaussian_400_25;245;110;-1.1
gaussian_400_25;245;115;-0.8
gaussian_400_25;245;120;-0.4
gaussian_400_25;245;125;0.0
gaussian_400_25;245;130;0.7
gaussian_400_25;245;135;1.5
gaussian_400_25;245;140;2.5
gaussian_400_25;245;145;3.6
gaussian_400_25;245;150;4.8
gaussian_400_25;245;155;5.9
gaussian_400_25;245;160;7.1
gaussian_400_25;245;165;8.2
gaussian_400_25;245;170;9.2
gaussian_400_25;245;175;10.1
gaussian_400_25;245;180;10.9
gaussian_400_25;245;185;11.5
gaussian_400_25;245;190;12.0
gaussian_400_25;245;195;12.3
gaussian_400_25;245;200;12.6
gaussian_400_25;245;205;12.8
gaussian_400_25;245;210;12.9
gaussian_400_25;245;215;13.0
gaussian_400_25;245;220;13.0
gaussian_400_25;245;225;13.0
gaussian_400_25;245;230;13.0
gaussian_400_25;245;235;13.0
gaussian_400_25;245;240;13.0
gaussian_400_25;245;245;13.0
gaussian_400_25;245;250;13.0
gaussian_400_25;245;255;13.0
gaussian_400_25;245;260;13.0
gaussian_400_25;245;265;13.0
gaussian_400_25;245;270;13.0
gaussian_400_25;245;275;13.0
gaussian_400_25;245;280;13.0
gaussian_400_25;245;285;13.0
gaussian_400_25;245;290;13.0
gaussian_400_25;245;295;13.0
gaussian_400_25;245;300;13.0
gaussian_400_25;245;305;13.0
gaussian_400_25;245;310;13.0
gaussian_400_25;245;315;13.0
gaussian_400_25;245;320;13.0
gaussian_400_25;245;325;13.0
gaussian_400_25;245;330;13.0
gaussian_400_25;245;335;13.0
gaussian_400_25;245;340;13.0
gaussian_400_25;245;345;13.0
gaussian_400_25;245;350;13.0
gaussian_400_25;245;355;13.0
gaussian_400_25;245;360;13.0
gaussian_400_25;245;365;13.0
gaussian_400_25;245;370;13.0
gaussian_400_25;245;375;13.0
gaussian_400_25;245;380;13.0
gaussian_400_25;245;385;13.0
gaussian_400_25;245;390;13.0
gaussian_400_25;245;395;13.0
gaussian_400_25;245;400;13.0
gaussian_400_25;250;5;-0.5
gaussian_400_25;250;10;-0.6
gaussian_400_25;250;15;-0.7
gaussian_400_25;250;20;-0.7
gaussian_400_25;250;25;-0.8
gaussian_400_25;250;30;-0.9
gaussian_400_25;250;35;-1.0
gaussian_400_25;250;40;-1.1
gaussian_400_25;250;45;-1.2
gaussian_400_25;250;50;-1.3
gaussian_400_25;250;55;-1.4
gaussian_400_25;250;60;-1.5
gaussian_400_25;250;65;-1.6
gaussian_400_25;250;70;-1.7
gaussian_400_25;250;75;-1.8
gaussian_400_25;250;80;-1.9
gaussian_400_25;250;85;-1.9
gaussian_400_25;250;90;-2.0
gaussian_400_25;250;95;-2.0
gaussian_400_25;250;100;-1.9
gaussian_400_25;250;105;-1.7
gaussian_400_25;250;110;-1.5
gaussian_400_25;250;115;-1.1
gaussian_400_25;250;120;-0.6
gaussian_400_25;250;125;0.0
gaussian_400_25;250;130;0.8
gaussian_400_25;250;135;1.9
gaussian_400_25;250;140;2.9
gaussian_400_25;250;145;4.1
gaussian_400_25;250;150;5.2
gaussian_400_25;250;155;6.4
gaussian_400_25;250;160;7.6
gaussian_400_25;250;165;8.6
gaussian_400_25;250;170;9.4
gaussian_400_25;250;175;10.2
gaussian_400_25;250;180;10.9
gaussian_400_25;250;185;11.3
gaussian_400_25;250;190;11.7
gaussian_400_25;250;195;11.9
gaussian_400_25;250;200;12.1
gaussian_400_25;250;205;12.2
gaussian_400_25;250;210;12.3
gaussian_400_25;250;215;12.3
gaussian_400_25;250;220;12.3
gaussian_400_25;250;225;12.3
gaussian_400_25;250;230;12.4
gaussian_400_25;250;235;12.4
gaussian_400_25;250;240;12.4
gaussian_400_25;250;245;12.4
gaussian_400_25;250;250;12.4
gaussian_400_25;250;255;12.4
gaussian_400_25;250;260;12.4
gaussian_400_25;250;265;12.4
gaussian_400_25;250;270;12.4
gaussian_400_25;250;275;12.4
gaussian_400_25;250;280;12.4
gaussian_400_25;250;285;12.4
gaussian_400_25;250;290;12.4
gaussian_400_25;250;295;12.4
gaussian_400_25;250;300;12.4
gaussian_400_25;250;305;12.4
gaussian_400_25;250;310;12.4
gaussian_400_25;250;315;12.4
gaussian_400_25;250;320;12.4
gaussian_400_25;250;325;12.4
gaussian_400_25;250;330;12.4
gaussian_400_25;250;335;12.4
gaussian_400_25;250;340;12.4
gaussian_400_25;250;345;12.4
gaussian_400_25;250;350;12.4
gaussian_400_25;250;355;12.4
gaussian_400_25;250;360;12.4
gaussian_400_25;250;365;12.4
gaussian_400_25;250;370;12.4
gaussian_400_25;250;375;12.4
gaussian_400_25;250;380;12.4
gaussian_400_25;250;385;12.4
gaussian_400_25;250;390;12.4
gaussian_400_25;250;395;12.4
gaussian_400_25;250;400;12.4
gaussian_400_25;255;5;-1.2
gaussian_400_25;255;10;-1.3
gaussian_400_25;255;15;-1.4
gaussian_400_25;255;20;-1.5
gaussian_400_25;255;25;-1.6
gaussian_400_25;255;30;-1.7
gaussian_400_25;255;35;-1.8
gaussian_400_25;255;40;-1.9
gaussian_400_25;255;45;-2.0
gaussian_400_25;255;50;-2.1
gaussian_400_25;255;55;-2.2
gaussian_400_25;255;60;-2.3
gaussian_400_25;255;65;-2.4
gaussian_400_25;255;70;-2.5
gaussian_400_25;255;75;-2.5
gaussian_400_25;255;80;-2.6
gaussian_400_25;255;85;-2.6
gaussian_400_25;255;90;-2.6
gaussian_400_25;255;95;-2.5
gaussian_400_25;255;100;-2.4
gaussian_400_25;255;105;-2.2
gaussian_400_25;255;110;-1.8
gaussian_400_25;255;115;-1.3
gaussian_400_25;255;120;-0.7
gaussian_400_25;255;125;0.1
gaussian_400_25;255;130;1.2
gaussian_400_25;255;135;2.2
gaussian_400_25;255;140;3.5
gaussian_400_25;255;145;4.6
gaussian_400_25;255;150;5.7
gaussian_400_25;255;155;6.9
gaussian_400_25;255;160;7.9
