274007.jpg ;3.54952;1.7413;1.5833;1025.18981;7.29356;2.933;791.746032
277095.jpg ;3.10724;1.7705;1.3835;898.322324;6.51353;2.5072;700.223754
28075.jpg  ;2.87942;1.7704;1.7061;842.709013;6.43901;3.093;658.252333
28096.jpg  ;3.73955;1.7926;2.1421;1082.35322;6.33765;3.8696;840.700006
285036.jpg ;2.09786;1.66;0.988;630.926566;6.12649;1.8254;496.694504
286092.jpg ;4.37929;1.7344;2.1446;1290.78834;24.8329;5.1597;967.067872
292066.jpg ;3.95097;1.657;1.7014;1137.74614;6.65487;3.4391;855.737986
293029.jpg ;3.17025;1.7863;1.6787;918.808133;6.38811;3.043;716.319492
299091.jpg ;3.67063;1.7312;1.7943;1058.99497;7.09798;3.3686;820.292396
301007.jpg ;2.20306;1.7179;0.98798;679.26101;5.70805;1.7736;535.255542
302003.jpg ;3.67188;1.7011;1.6421;1090.55486;15.12;3.4375;830.380616
309004.jpg ;3.17826;1.7958;1.8709;927.740101;6.63457;3.4089;722.305956
310007.jpg ;5.01594;1.6413;2.2135;1469.97067;7.74528;4.0862;1131.97896
311068.jpg ;2.84565;1.7351;1.3442;835.278911;7.29424;2.5503;643.132314
311081.jpg ;3.94411;1.7858;2.0948;1153.53299;10.6014;4.547;880.946869
314016.jpg ;3.93463;1.7289;1.7047;1134.14767;9.3769;3.1936;872.138664
317080.jpg ;1.93304;1.5008;0.94761;620.622066;6.43475;1.9022;483.252781
323016.jpg ;3.37575;1.6723;1.664;1024.70983;19.3015;4.3721;757.870506
326038.jpg ;3.71714;1.7744;1.6452;1069.19939;6.8703;3.006;828.888788
33066.jpg  ;3.65486;1.6508;1.6431;1056.25131;5.85942;2.9642;821.067194
35008.jpg  ;2.50404;1.6707;1.3431;741.988522;7.09533;2.4927;579.513863
35010.jpg  ;3.5267;1.7405;1.8621;1042.57845;10.0438;3.7489;797.746187
35058.jpg  ;1.89213;1.7701;1.5711;589.904761;6.03825;2.8274;467.543087
35070.jpg  ;2.84734;1.7803;2.1071;847.220291;6.12695;3.7926;662.867693
35091.jpg  ;3.38253;1.7917;1.7759;979.078165;6.8612;3.2529;760.696314
353013.jpg ;2.09959;1.6706;1.0392;650.71203;6.02851;1.9532;510.761777
361084.jpg ;3.03146;1.7159;1.3422;886.059973;7.61671;2.5272;683.623199
365025.jpg ;3.36631;1.7014;1.5712;1002.71366;7.78344;2.9653;776.462001
365073.jpg ;3.22522;1.7571;1.5209;958.470129;10.598;3.1255;724.279646
368016.jpg ;2.53759;1.7163;1.2992;758.28911;7.31141;2.4561;586.132742
368078.jpg ;3.06298;1.7759;1.4105;911.721608;8.81702;2.7455;696.672267
370036.jpg ;3.74757;1.6596;1.6939;1070.93801;7.71744;3.278;824.096662
372047.jpg ;3.55047;1.7734;1.7253;1045.91764;9.13339;3.4027;801.357831
374020.jpg ;3.34088;1.684;1.561;966.43782;5.78463;2.8079;753.362305
374067.jpg ;3.77379;1.7534;1.7938;1089.24732;6.96228;3.2274;844.582831
376001.jpg ;3.04167;1.7536;1.5185;903.790451;10.1437;3.2154;688.603676
376020.jpg ;4.09595;1.7737;2.1911;1202.77775;11.3954;4.7166;904.493507
385028.jpg ;3.87551;1.7333;1.7876;1126.13849;10.1299;3.423;856.065969
388016.jpg ;3.95509;1.727;1.8017;1152.91232;6.31874;3.2585;893.915994
4.1.01.tiff;0.885606;1.6244;0.97989;266.922688;5.51153;1.7622;210.851719
4.1.02.tiff;0.556326;1.5149;0.54714;188.070982;4.99775;0.97332;151.029032
4.1.03.tiff;1.82982;1.4282;1.848;526.523716;6.11985;3.4131;405.409924
4.1.04.tiff;1.58533;1.7062;1.6103;455.13396;8.78125;3.1474;347.753265
4.1.05.tiff;1.81942;1.7614;1.8386;526.532043;10.047;3.4943;402.412333
4.1.06.tiff;1.72914;1.7201;1.7377;504.220012;10.4033;3.383;383.062676
4.1.07.tiff;2.08063;1.7261;2.3353;611.298653;6.13873;4.2315;472.284158
4.1.08.tiff;1.98265;1.7596;2.2716;581.759996;6.08152;4.0974;449.988573
4.2.01.tiff;5.88097;1.7704;2.0062;1707.00732;9.5875;4.2977;1291.73413
4.2.03.tiff;6.64068;1.7878;1.7969;1928.55564;8.71699;3.4143;1476.15346
4.2.05.tiff;8.93206;1.4888;2.2678;2627.91002;9.40139;4.3702;1996.02483
4.2.06.tiff;6.44016;1.754;1.7131;1890.01474;10.7303;3.3016;1451.38103
4.2.07.tiff;5.85501;1.7982;2.0229;1729.00689;7.09294;3.751;1340.78884
41004.jpg  ;3.20407;1.6291;1.5731;934.814367;6.71716;2.9215;723.301227
41025.jpg  ;2.88739;1.6868;1.3348;856.420829;6.39265;2.4285;667.885216
42044.jpg  ;1.45115;1.5616;0.66744;481.037266;5.49208;1.2035;383.676803
42078.jpg  ;1.23651;1.3738;0.52849;429.148873;5.00466;0.95339;343.02138
43070.jpg  ;1.90908;1.604;0.89477;574.141473;5.53151;1.6196;455.112012
43083.jpg  ;1.78844;1.6981;0.94113;551.067406;5.91699;1.7061;437.212573
45077.jpg  ;2.87811;1.7852;1.4639;842.720758;6.29267;2.6683;658.616943
46076.jpg  ;3.79555;1.7257;1.7875;1114.46233;14.1389;3.929;831.627934
48055.jpg  ;3.54531;1.7769;1.7034;1037.60682;6.91767;3.1691;804.016839
54005.jpg  ;2.77223;1.7542;1.383;814.572377;6.57602;2.527;636.064688
55067.jpg  ;3.52811;1.6472;1.6836;1045.20452;9.6212;3.3415;796.472539
55075.jpg  ;2.3994;1.6992;1.3129;722.940771;6.08709;2.3857;567.537853
56028.jpg  ;3.34768;1.762;1.6346;976.679072;7.33098;3.0813;755.073796
59078.jpg  ;1.79212;1.4869;0.82482;576.089891;6.20269;1.584;451.961186
60079.jpg  ;4.09712;1.7895;1.8504;1173.4616;6.18272;3.3319;910.436577
61060.jpg  ;5.22248;1.7602;2.2787;1538.26338;19.4415;4.6802;1146.51112
61086.jpg  ;3.65787;1.7217;1.5918;1085.07648;17.5431;3.4158;810.182341
65010.jpg  ;2.69241;1.6958;1.2577;801.186747;9.27063;2.3792;615.158355
65019.jpg  ;2.82356;1.6578;1.9216;885.601115;9.84094;4.4492;654.154351
65074.jpg  ;3.69891;1.7655;1.8846;1085.96209;12.6286;4.028;819.479547
65132.jpg  ;3.45562;1.7378;1.7192;1002.47426;8.44075;3.3627;770.359523
66039.jpg  ;2.14597;1.6869;1.2342;664.639051;7.37856;2.5424;511.273411
66075.jpg  ;2.37567;1.7657;1.4974;712.886261;6.45445;2.7305;559.606106
67079.jpg  ;3.61894;1.7742;1.6648;1049.4103;6.14558;3.0005;816.306848
68077.jpg  ;3.51842;1.7468;1.5589;1014.9192;8.33446;2.9406;780.729037
71046.jpg  ;3.47057;1.7648;1.5414;1003.07025;5.99848;2.7687;781.102579
76002.jpg  ;2.86065;1.706;1.3449;858.041312;6.51456;2.4764;669.483404
78019.jpg  ;3.96227;1.7266;1.7003;1156.86239;11.3483;3.4815;873.400453
80099.jpg  ;2.78577;1.6748;1.4036;797.431376;5.66918;2.5184;625.315324
8049.jpg   ;3.5472;1.6126;1.5128;1028.47088;5.49376;2.7144;800.374643
8143.jpg   ;3.12813;1.7849;1.5439;917.463134;8.03228;2.9921;707.189847
87065.jpg  ;3.98791;1.7767;1.8535;1157.5592;10.5591;3.7134;881.696899
90076.jpg  ;3.44252;1.4555;1.4692;989.701855;8.18277;2.8752;756.122447
92059.jpg  ;2.48418;1.7246;1.3031;726.828236;6.55103;2.4006;568.848293
94079.jpg  ;4.33346;1.749;1.8702;1256.39958;10.8719;3.5615;960.274147
95006.jpg  ;2.85363;1.7074;1.2218;824.115515;8.09003;2.3882;636.86561
97017.jpg  ;4.50929;1.7283;1.9516;1326.39506;19.9112;3.8838;998.155709
house.tiff ;7.80034;1.722;2.1468;2292.38934;10.5063;4.1015;1755.02091
screen1.jpg;17.4438;1.7042;1.1597;5280.46069;9.28537;2.3174;4045.68349
screen2.png;1.63194;1.3499;1.1731;519.025256;7.20209;2.8807;389.8576
screen3.jpg;51.6902;1.5307;0.79445;16466.796;6.92707;1.5533;12768.2765
screen4.jpg;21.9866;1.811;1.6494;6627.63033;8.94344;3.4732;5009.86747
screen5.jpg;35.6092;1.7163;1.2269;10488.6151;6.6276;2.3806;8099.73315
