187003.jpg ;28.4364;4.643
187029.jpg ;29.7086;4.7246
187039.jpg ;28.5247;4.8812
187071.jpg ;27.2125;4.785
187083.jpg ;29.5214;4.4454
188005.jpg ;25.3351;4.218
188063.jpg ;29.9139;4.3476
188091.jpg ;32.6097;4.5039
189003.jpg ;19.8165;4.3425
189011.jpg ;27.6464;4.2357
196015.jpg ;31.2867;4.8247
198004.jpg ;27.9337;4.3215
198023.jpg ;22.9521;4.9787
198054.jpg ;23.8037;4.5424
20008.jpg  ;28.8065;4.3869
202012.jpg ;25.3082;4.2415
207056.jpg ;39.0741;4.6485
209070.jpg ;26.1008;4.0217
2092.jpg   ;28.1382;4.4396
216041.jpg ;29.5195;4.543
216053.jpg ;26.4993;4.0808
216066.jpg ;28.2916;4.9493
22013.jpg  ;11.5761;4.122
22090.jpg  ;28.1064;4.3335
22093.jpg  ;30.0626;4.9269
225017.jpg ;26.2166;4.5372
227040.jpg ;28.5692;4.4861
227046.jpg ;26.2334;4.5259
23025.jpg  ;23.8943;4.5844
23080.jpg  ;25.1473;4.1128
23084.jpg  ;21.1611;4.1902
231015.jpg ;25.9007;4.3599
232038.jpg ;27.9656;4.4888
236017.jpg ;28.4192;4.7748
238011.jpg ;31.7024;4.8768
239007.jpg ;24.393;4.0956
239096.jpg ;23.2701;4.8116
24004.jpg  ;25.0564;4.1949
24063.jpg  ;26.3406;4.0458
242078.jpg ;27.6046;4.9197
245051.jpg ;26.463;4.7119
246016.jpg ;28.7777;4.7195
246053.jpg ;34.0285;4.7343
247085.jpg ;28.1533;4.3676
249061.jpg ;26.1839;4.4057
249087.jpg ;25.4457;4.6812
25098.jpg  ;24.1866;4.7861
253036.jpg ;28.236;4.3991
254033.jpg ;24.7186;4.1772
254054.jpg ;27.4193;4.8162
260081.jpg ;26.4179;4.5133
26031.jpg  ;18.1854;4.0515
268002.jpg ;28.1001;4.6048
27059.jpg  ;28.5708;4.5419
271008.jpg ;26.5432;4.4197
271031.jpg ;29.6922;4.459
274007.jpg ;26.0314;4.6569
277095.jpg ;25.4282;4.2133
28075.jpg  ;32.142;4.9988
28096.jpg  ;29.4316;4.5877
285036.jpg ;33.3196;4.4953
286092.jpg ;29.4776;4.9771
292066.jpg ;27.633;4.4801
293029.jpg ;28.238;4.3027
299091.jpg ;31.452;4.7933
301007.jpg ;15.5689;4.5235
302003.jpg ;22.7673;4.6653
309004.jpg ;27.8569;4.6704
310007.jpg ;29.2185;4.7828
311068.jpg ;28.291;4.8006
311081.jpg ;25.8191;4.8352
314016.jpg ;24.388;4.0418
317080.jpg ;9.13544;4.4725
323016.jpg ;12.7933;4.5755
326038.jpg ;24.091;4.3179
33066.jpg  ;28.1092;4.7252
35008.jpg  ;31.8884;4.6956
35010.jpg  ;26.7682;4.2115
35058.jpg  ;36.9731;4.6319
35070.jpg  ;29.8494;4.6972
35091.jpg  ;26.2278;4.1816
353013.jpg ;15.5031;4.5703
361084.jpg ;25.909;4.1725
365025.jpg ;23.5096;4.2283
365073.jpg ;22.1101;4.6548
368016.jpg ;27.9686;4.7322
368078.jpg ;26.3276;4.7905
370036.jpg ;26.9053;4.0512
372047.jpg ;24.6115;4.2686
374020.jpg ;30.1733;4.8334
374067.jpg ;29.2567;4.8089
376001.jpg ;21.7831;4.1489
376020.jpg ;26.524;4.2957
385028.jpg ;27.404;4.5614
388016.jpg ;22.4046;4.474
4.1.01.tiff;28.6147;4.5234
4.1.02.tiff;6.18722;3.6196
4.1.03.tiff;29.9602;4.4132
4.1.04.tiff;29.5891;4.9147
4.1.05.tiff;28.3565;4.3389
4.1.06.tiff;27.574;4.1782
4.1.07.tiff;29.3691;4.3823
4.1.08.tiff;29.0833;4.4271
4.2.01.tiff;28.0829;4.1441
4.2.03.tiff;25.1699;4.0168
4.2.05.tiff;29.7151;4.0637
4.2.06.tiff;30.0863;4.5982
4.2.07.tiff;27.8801;4.0126
41004.jpg  ;30.4373;4.1776
41025.jpg  ;20.7036;4.59
42044.jpg  ;16.7164;4.8162
42078.jpg  ;10.1526;4.2838
43070.jpg  ;34.694;4.6091
43083.jpg  ;30.1682;4.6019
45077.jpg  ;29.7863;4.787
46076.jpg  ;28.622;4.466
48055.jpg  ;26.6239;4.3404
54005.jpg  ;27.4702;4.7436
55067.jpg  ;23.722;4.505
55075.jpg  ;26.9985;4.6143
56028.jpg  ;25.8716;4.6746
59078.jpg  ;13.2257;4.6906
60079.jpg  ;28.2481;4.0982
61060.jpg  ;22.5458;4.2044
61086.jpg  ;19.9209;4.0597
65010.jpg  ;30.7175;4.9052
65019.jpg  ;22.8903;4.2732
65074.jpg  ;28.4425;4.9658
65132.jpg  ;28.6153;4.95
66039.jpg  ;21.0394;4.3723
66075.jpg  ;36.0155;4.8641
67079.jpg  ;28.7284;4.7634
68077.jpg  ;26.14;4.0945
71046.jpg  ;27.9434;4.5435
76002.jpg  ;27.546;4.6718
78019.jpg  ;25.3048;4.78
80099.jpg  ;34.1464;4.3718
8049.jpg   ;28.0074;4.8716
8143.jpg   ;25.9447;4.9717
87065.jpg  ;25.2354;4.8408
90076.jpg  ;28.9526;4.3603
92059.jpg  ;31.7375;4.3188
94079.jpg  ;25.6393;4.7978
95006.jpg  ;25.7185;4.5885
97017.jpg  ;26.6733;4.3488
house.tiff ;28.8312;4.4361
screen1.jpg;26.0097;4.9158
screen2.png;31.5869;4.464
screen3.jpg;8.94686;4.0933
screen4.jpg;25.9231;4.1607
screen5.jpg;32.6958;4.6389
