187071.jpg ;36.8867;9.8338
187083.jpg ;41.0207;9.5418
188005.jpg ;36.8901;9.1769
188063.jpg ;41.4214;9.9838
188091.jpg ;41.9961;8.6382
189003.jpg ;29.7509;9.0925
189011.jpg ;37.4491;8.6309
196015.jpg ;42.4999;9.4836
198004.jpg ;38.5655;9.7507
198023.jpg ;32.2586;8.9894
198054.jpg ;33.3408;8.7395
20008.jpg  ;38.5181;9.0232
202012.jpg ;34.6526;8.6961
207056.jpg ;47.7675;9.3603
209070.jpg ;37.8972;9.8626
2092.jpg   ;37.3704;8.6213
216041.jpg ;39.0988;9.1511
216053.jpg ;36.018;8.6297
216066.jpg ;37.6051;9.8766
22013.jpg  ;23.1458;9.3592
22090.jpg  ;37.9333;9.1346
22093.jpg  ;37.8413;8.6846
225017.jpg ;33.8775;8.6017
227040.jpg ;37.9362;8.6119
227046.jpg ;36.3467;9.8214
23025.jpg  ;33.4827;8.7742
23080.jpg  ;35.0985;9.1193
23084.jpg  ;33.1333;8.9417
231015.jpg ;35.9939;9.505
232038.jpg ;37.6913;8.7101
236017.jpg ;37.7254;9.5879
238011.jpg ;40.7118;9.1978
239007.jpg ;34.8511;9.4436
239096.jpg ;32.7221;8.8698
24004.jpg  ;34.9263;9.3595
24063.jpg  ;37.1622;9.1437
242078.jpg ;37.4355;9.9475
245051.jpg ;34.8789;9.4259
246016.jpg ;38.8968;9.9316
246053.jpg ;43.003;9.5071
247085.jpg ;37.4261;8.715
249061.jpg ;34.3587;8.5759
249087.jpg ;32.9434;8.5525
25098.jpg  ;33.9261;9.2231
253036.jpg ;36.5393;8.1352
254033.jpg ;34.5369;9.4928
254054.jpg ;34.7917;8.7294
260081.jpg ;36.0683;9.2239
26031.jpg  ;28.4566;8.8923
268002.jpg ;37.4668;8.9006
27059.jpg  ;38.0306;8.8355
271008.jpg ;34.8502;8.609
271031.jpg ;39.953;9.4843
274007.jpg ;35.5641;9.7181
277095.jpg ;34.7463;8.805
28075.jpg  ;41.3315;9.7655
28096.jpg  ;38.8994;9.3052
285036.jpg ;46.5745;9.8239
286092.jpg ;37.3882;9.1641
292066.jpg ;37.3922;9.3317
293029.jpg ;37.4629;8.5626
299091.jpg ;41.041;9.927
301007.jpg ;26.6867;9.3288
302003.jpg ;32.8859;9.1821
309004.jpg ;37.1558;9.4085
310007.jpg ;39.3194;9.8869
311068.jpg ;37.7254;9.3671
311081.jpg ;33.3851;8.9177
314016.jpg ;34.1335;8.9847
317080.jpg ;15.7574;9.9252
323016.jpg ;23.0228;9.3514
326038.jpg ;33.734;9.3283
33066.jpg  ;37.4964;9.2354
35008.jpg  ;43.3477;9.5122
35010.jpg  ;36.4299;8.9333
35058.jpg  ;45.689;9.0746
35070.jpg  ;39.1157;9.4376
35091.jpg  ;35.6658;8.9282
353013.jpg ;26.7106;9.356
361084.jpg ;37.6759;9.6659
365025.jpg ;35.3497;9.0696
365073.jpg ;31.9228;9.9517
368016.jpg ;39.4988;9.8484
368078.jpg ;36.0412;9.6966
370036.jpg ;36.5566;8.5791
372047.jpg ;34.3797;9.1341
374020.jpg ;39.4703;9.6997
374067.jpg ;38.7423;9.6122
376001.jpg ;33.7687;9.9717
376020.jpg ;36.7589;9.6112
385028.jpg ;37.1304;9.6311
388016.jpg ;32.0337;8.676
4.1.01.tiff;41.851;9.3205
4.1.02.tiff;14.3414;9.1141
4.1.03.tiff;39.5921;8.4553
4.1.04.tiff;39.3114;9.972
4.1.05.tiff;38.2852;9.3519
4.1.06.tiff;37.4541;9.1024
4.1.07.tiff;39.474;9.2456
4.1.08.tiff;39.1146;9.2775
4.2.01.tiff;38.1539;9.0802
4.2.03.tiff;35.2058;9.1811
4.2.05.tiff;39.9107;8.4804
4.2.06.tiff;39.8908;9.6005
4.2.07.tiff;37.6031;8.5551
41004.jpg  ;42.5004;9.7698
41025.jpg  ;32.2381;9.9289
42044.jpg  ;27.1905;9.5531
42078.jpg  ;18.5565;9.2147
43070.jpg  ;47.7228;9.8465
43083.jpg  ;43.1039;9.5534
45077.jpg  ;39.0056;9.648
46076.jpg  ;38.6859;9.351
48055.jpg  ;36.154;8.8598
54005.jpg  ;36.6965;8.8188
55067.jpg  ;36.4393;9.4322
55075.jpg  ;38.2906;9.1322
56028.jpg  ;35.4179;9.4647
59078.jpg  ;22.0472;9.9375
60079.jpg  ;38.0811;8.77
61060.jpg  ;30.5896;8.2905
61086.jpg  ;30.0154;9.5343
65010.jpg  ;40.162;9.13
65019.jpg  ;33.0308;9.0509
65074.jpg  ;35.9715;8.7947
65132.jpg  ;38.2024;9.8445
66039.jpg  ;34.9736;9.9375
66075.jpg  ;45.0412;9.5628
67079.jpg  ;38.0854;9.4503
68077.jpg  ;35.7945;8.6594
71046.jpg  ;37.2638;8.9251
76002.jpg  ;39.253;9.6572
78019.jpg  ;32.7479;8.6289
80099.jpg  ;43.1865;8.9026
8049.jpg   ;37.34;8.897
8143.jpg   ;33.0789;8.8144
87065.jpg  ;32.6891;8.9
90076.jpg  ;40.934;9.6656
92059.jpg  ;43.0444;9.6873
94079.jpg  ;33.1664;8.7874
95006.jpg  ;35.1451;9.4792
97017.jpg  ;37.0579;9.625
house.tiff ;38.8811;9.4043
screen1.jpg;37.8655;9.2335
screen2.png;45.2163;9.3841
screen3.jpg;18.0405;9.0757
screen4.jpg;36.1123;9.3599
screen5.jpg;41.9878;9.0115
